GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.045510117,0.044039715,0.04529423,0.043602042,0.042946752,0.046415992,0.044248417,0.043368485,0.044523466,0.039101064,0.044729814,0.04397757,0.045198258,0.045226004,0.044760995,0.043630347,0.047743455,0.047266413,0.04629783,0.045497376
0.22994776,0.17753296,0.2222809,0.19958653,0.23656543,0.17845865,0.22420684,0.19987765,0.23231289,0.17808072,0.22332074,0.20255235,0.228111,0.180111,0.22434303,0.2001806,0.22464542,0.15310235,0.2185875,0.1864193
0.006150587,0.005189143,0.005586008,0.005699155,0.007983746,0.0050991164,0.0060336078,0.0057226177,0.0057531744,0.005653596,0.004889481,0.005551889,0.005863886,0.0051742257,0.005343404,0.005446273,0.003288416,0.005011898,0.004154979,0.0054223845
0.026675591,0.026341865,0.026697302,0.027600624,0.0278693,0.026328979,0.026928741,0.02749866,0.02529469,0.027572129,0.025551269,0.027229203,0.02585607,0.026722992,0.02638738,0.026792647,0.020250496,0.026568493,0.024407098,0.028107593
0.0659689,0.05931759,0.06283259,0.057890553,0.06816842,0.056445755,0.0635286,0.05803475,0.060745455,0.055678725,0.0604265,0.05730399,0.06400292,0.05595173,0.062464144,0.056945603,0.07016966,0.06096591,0.06258004,0.0567493
0.012831033,0.016189063,0.012783543,0.015921542,0.013919302,0.0140035935,0.013255932,0.015501363,0.01149965,0.014481589,0.012042937,0.015322705,0.013256462,0.013635715,0.012611758,0.015130052,0.011532475,0.0173858,0.012001758,0.016253203
0.03452875,0.033089463,0.033872988,0.0277287,0.035032924,0.030677926,0.03403612,0.028514879,0.035860438,0.030415237,0.033472255,0.028385093,0.03814166,0.03117198,0.033058,0.028968716,0.035098985,0.036010053,0.03442624,0.028477492
0.029517291,0.024089761,0.030066498,0.029158087,0.02933209,0.025112998,0.030196013,0.028964644,0.028603664,0.024622804,0.03031295,0.028715705,0.029100442,0.023864634,0.030509772,0.027624128,0.030038897,0.024898361,0.029127669,0.029080573
0.003908569,0.0054853973,0.0035054346,0.0040410813,0.003935914,0.0047172112,0.0035506783,0.0040383195,0.0035657857,0.0041240123,0.0035683038,0.003879659,0.004016612,0.0044299155,0.0035272269,0.0040430524,0.004379875,0.0064438893,0.0032986698,0.004198127
0.0049008653,0.0032213144,0.0041291383,0.0030858056,0.00478636,0.003602445,0.0040960307,0.002924386,0.0050646984,0.0031566748,0.0042044497,0.002821675,0.005079645,0.003200081,0.0042305123,0.002648945,0.005216953,0.0050088945,0.004231562,0.0041792705
0.02364297,0.020878576,0.021660717,0.023050277,0.02405671,0.023604868,0.021814723,0.022601137,0.022081602,0.02162171,0.02220899,0.021930112,0.022894295,0.021887584,0.022314725,0.02169154,0.0233035,0.021047318,0.020971812,0.023027701
0.035968296,0.035523098,0.038682412,0.036418162,0.035941232,0.035623625,0.038730334,0.036581267,0.034871373,0.034415003,0.03767984,0.036374934,0.037973955,0.034539834,0.038262494,0.036866713,0.03631582,0.03571072,0.03902997,0.034868572
0.010587724,0.009734454,0.010518715,0.009848682,0.010577169,0.0097082425,0.010512333,0.009768554,0.010750032,0.009756393,0.010637893,0.009734422,0.01086731,0.009712344,0.010445346,0.0097287875,0.011230221,0.011539592,0.010596723,0.010335119
0.028366804,0.026640631,0.024245424,0.02723557,0.028148554,0.031039823,0.02422663,0.02648331,0.027109386,0.026059896,0.025237866,0.025618173,0.025556555,0.026108045,0.024797738,0.025747133,0.030318685,0.027648997,0.02374391,0.028194403
0.0070496504,0.0040395046,0.005142348,0.0041606957,0.0073387777,0.0041852077,0.005154198,0.003937543,0.0075455573,0.0041264617,0.005324419,0.004163421,0.008256604,0.004160947,0.0052808044,0.003903413,0.0065171174,0.004095833,0.0049689887,0.0044465535
0.008532315,0.007820941,0.0078059393,0.010161037,0.0084619485,0.009967157,0.007751525,0.009425449,0.008343502,0.008805082,0.008119151,0.009432027,0.0073332405,0.008793814,0.008067567,0.009381723,0.0076633072,0.007864077,0.007530916,0.010430374
0.072459415,0.06543221,0.07250868,0.07193492,0.07319883,0.06779857,0.07246709,0.07075843,0.07382284,0.06912615,0.07257803,0.0708588,0.07031136,0.06773559,0.07263536,0.07126758,0.067499295,0.06188338,0.07220533,0.07289685
0.016179299,0.010391788,0.016607435,0.015398619,0.01650958,0.01085022,0.016593676,0.014715072,0.017760057,0.011665414,0.016652724,0.0155131705,0.017393364,0.011014947,0.016622685,0.014880232,0.012699917,0.0113971215,0.015868472,0.01554447
0.09801834,0.08178189,0.09778405,0.0920112,0.099313125,0.08175314,0.09802342,0.091626815,0.10186336,0.08363863,0.09828877,0.09335065,0.100468926,0.08311809,0.09860524,0.091951884,0.09006751,0.07603586,0.095649526,0.09139776
0.0069831866,0.0064673303,0.007154557,0.006520568,0.0078666955,0.0062399735,0.0072966786,0.0064339163,0.008579066,0.006177111,0.007171592,0.0065169735,0.0075922674,0.005976395,0.007213294,0.006616571,0.006223518,0.006847337,0.0068622,0.005762785
0.020805575,0.015644945,0.01951328,0.0218738,0.021459604,0.017008225,0.019717574,0.021147456,0.021618774,0.01751502,0.020727176,0.021980243,0.019865388,0.017057927,0.020192182,0.021554867,0.015701357,0.012564656,0.017341387,0.020443419
0.0047643334,0.0030455505,0.004806767,0.003542329,0.005043305,0.0028162538,0.004875478,0.0034983854,0.0051990156,0.0027719503,0.0046495297,0.0035349734,0.004969552,0.0025774157,0.0047438545,0.003648713,0.004072265,0.0032703625,0.004454776,0.0033495834
0.02636833,0.023902776,0.024511851,0.029955266,0.026342055,0.02644489,0.024565736,0.028743323,0.025667395,0.027499652,0.026540155,0.028912568,0.025637655,0.026451759,0.025717655,0.029465968,0.023940839,0.022233713,0.023016417,0.028576693
0.21758638,0.20606157,0.22754194,0.21337935,0.2188203,0.20093851,0.22796392,0.21456112,0.2206947,0.20157483,0.22578387,0.2131495,0.22327088,0.20231266,0.22703296,0.21414213,0.21684904,0.20308667,0.22834328,0.20864393
0.006791777,0.007716514,0.006435895,0.0049277944,0.0069705537,0.007545965,0.006498719,0.0051760925,0.0063383966,0.0065499777,0.005444574,0.0051674843,0.00636043,0.007835747,0.0057984446,0.0049672863,0.010390599,0.010789832,0.006840612,0.0052782744
0.002287394,0.0023236827,0.0024662637,0.0032760692,0.0024603547,0.002469719,0.0025518178,0.0032419728,0.0021475325,0.0023729503,0.0024780196,0.0029869126,0.0022023052,0.002151758,0.0024323177,0.0031521623,0.0030264582,0.0027356255,0.0020295656,0.0026646475
0.058272216,0.05337378,0.05817681,0.052896097,0.058007523,0.053022496,0.05795654,0.053188737,0.055125125,0.051648267,0.056051742,0.05242958,0.056695387,0.05392956,0.056929473,0.05332885,0.06427133,0.056276,0.059907928,0.053561497
0.004439714,0.004013341,0.0059934203,0.0055152867,0.0045826887,0.0039012807,0.0059240437,0.005597059,0.0037373966,0.0038781732,0.0049825152,0.005443313,0.004488983,0.0043444093,0.005238537,0.0054663247,0.0049867244,0.0044819224,0.0063662506,0.0054220404
0.05151989,0.048296034,0.057114083,0.05615249,0.05099331,0.048728824,0.05651201,0.05583683,0.04898145,0.0525098,0.054571223,0.055550966,0.051339865,0.05185193,0.055562813,0.055246107,0.052576456,0.0506172,0.058957193,0.056703545
0.008906337,0.004586104,0.0050182864,0.0034556366,0.011416827,0.0046523972,0.005619816,0.0036784655,0.013521823,0.004590268,0.00572904,0.003378927,0.013896097,0.0043921713,0.005710646,0.00335778,0.007908953,0.006301768,0.00392304,0.0036809978
0.006227637,0.0048600216,0.006271363,0.005584789,0.007281876,0.0045996476,0.0064858603,0.005638434,0.0068304595,0.0045751045,0.0056868573,0.0048769615,0.0070898607,0.0044425153,0.006047778,0.0050138906,0.004274598,0.0054574525,0.00582917,0.005222541
0.02783868,0.02970785,0.030013073,0.030970126,0.027159171,0.029650085,0.029546073,0.03067174,0.028122563,0.027514698,0.029945554,0.030041598,0.028594216,0.027166933,0.029990997,0.029820854,0.02874414,0.030309465,0.030729165,0.030207051
0.035805665,0.032137923,0.031931207,0.031337317,0.03542803,0.03334772,0.031660184,0.030968748,0.03388769,0.03403826,0.031544786,0.031887516,0.036408406,0.03490531,0.031858973,0.031062992,0.037123222,0.031824857,0.032146797,0.031255808
0.026020085,0.028642472,0.023926975,0.024520691,0.026499163,0.029420527,0.023836788,0.024431683,0.026347255,0.025005328,0.023704262,0.022631498,0.025367303,0.025581801,0.023623584,0.02297125,0.026130578,0.026051031,0.024413692,0.023426708
0.009539114,0.010688512,0.012613093,0.013222797,0.009482374,0.010606044,0.012182799,0.012950026,0.010395331,0.010543914,0.012345331,0.0128240995,0.010337185,0.010607495,0.012404735,0.0123343645,0.010857158,0.012626818,0.013914707,0.012354467
0.010386582,0.011509334,0.01031347,0.010230729,0.011202026,0.011713679,0.010444453,0.010287725,0.012882052,0.01167412,0.010416472,0.0099211605,0.009710728,0.011107242,0.010241955,0.009521227,0.008812439,0.010487717,0.0104193045,0.010405338
0.0063041938,0.007896546,0.008725408,0.010796719,0.0058889585,0.008004598,0.0082942955,0.010402504,0.0049074907,0.0075191725,0.008185798,0.01022702,0.010415555,0.00849933,0.008813655,0.009816443,0.0070347968,0.008109567,0.009320557,0.009218553
0.09673245,0.09221108,0.1056171,0.10320926,0.09515178,0.090920724,0.10433803,0.10242574,0.09375141,0.09361639,0.10355408,0.102365024,0.103755765,0.09389465,0.10536047,0.10144035,0.09276818,0.085257605,0.10802864,0.099857934
0.001615554,0.0028196066,0.0009760699,0.0028147649,0.0024735965,0.0031198885,0.00091468275,0.0024313086,0.0038090574,0.002039367,0.00069437793,0.0021698102,0.0012280958,0.0022883427,0.00075023546,0.003418978,0.003811269,0.004792298,0.0012727736,0.0029069458
0.027040545,0.024046768,0.028483981,0.026855992,0.028202534,0.023292225,0.028861191,0.026979687,0.0335883,0.025503492,0.029292084,0.02741507,0.027279591,0.02512043,0.02876278,0.026897179,0.02198838,0.02078987,0.02743426,0.02734337
0.011909361,0.010862229,0.008088959,0.0072755,0.0127106495,0.011725756,0.00828984,0.0072345855,0.014430323,0.011280873,0.008855474,0.0076602395,0.011381725,0.0115993675,0.008274075,0.0076038865,0.015662435,0.014598313,0.008302786,0.008163043
0.0051571275,0.013701139,0.007785261,0.012982717,0.005057276,0.013197912,0.0075919647,0.012452607,0.00502452,0.012283338,0.0076252003,0.012188432,0.006285192,0.010682714,0.007989724,0.013150021,0.00495679,0.017682265,0.008009081,0.013778521
0.01456818,0.02065751,0.015182924,0.02069045,0.014323377,0.019951202,0.014816755,0.019824764,0.012790529,0.017297357,0.015003819,0.018466044,0.016101442,0.016809905,0.015943643,0.020837305,0.013790662,0.02011352,0.0151777435,0.018924905
0.0069350363,0.0052246125,0.004069837,0.0029229247,0.007750296,0.005591822,0.0043857577,0.002830139,0.009648159,0.0049007107,0.0047102226,0.0029793633,0.0063575725,0.005090984,0.004083087,0.00326294,0.007951395,0.0060352325,0.0039101182,0.0032397388
0.01819766,0.013741457,0.013917381,0.010534732,0.019010412,0.0142686665,0.014367872,0.010583301,0.019897904,0.014012516,0.0142474575,0.011160357,0.017508673,0.014646229,0.013707903,0.011023115,0.018024297,0.012008634,0.013828101,0.0110718915
0.08146606,0.05799796,0.075900696,0.060328852,0.082036264,0.05824169,0.0767038,0.061189003,0.08388556,0.06091586,0.075957656,0.064206354,0.07912497,0.06343583,0.0748939,0.06300747,0.07679771,0.04619217,0.07523354,0.05946652
0.00366989,0.011448019,0.002605352,0.0032843202,0.0038545406,0.0115915835,0.0027427599,0.002986914,0.004612722,0.0063909846,0.0027278357,0.0019977198,0.0067732707,0.003288892,0.0027228307,0.003570622,0.002065538,0.01511488,0.002311127,0.0016624252
0.0075984416,0.0052276202,0.008166579,0.0041326242,0.007306087,0.005282566,0.00830714,0.004194254,0.008312374,0.0043191444,0.0077248528,0.005096935,0.008733897,0.0050752917,0.0074688992,0.0050222334,0.005502109,0.008259562,0.0082138395,0.003719133
0.024258234,0.03423328,0.024409506,0.028001122,0.024383137,0.034134947,0.024251789,0.027382668,0.024134953,0.028819542,0.024084836,0.025932832,0.03015917,0.026838353,0.024566736,0.026018707,0.025644034,0.04047883,0.025028072,0.027743714
0.031834148,0.0288698,0.03459561,0.030346487,0.030340875,0.028784467,0.03444223,0.030293498,0.032139186,0.030510576,0.03403846,0.031558916,0.031189272,0.0323892,0.034396328,0.031782404,0.030743612,0.027322304,0.035433285,0.032352533
0.015338403,0.009286023,0.012516534,0.007819773,0.01615817,0.007309732,0.012309546,0.0076206797,0.015126513,0.006362223,0.012071722,0.007941897,0.01689086,0.0064164405,0.012015994,0.008467932,0.013240099,0.0073586632,0.012369642,0.00749782
0.009830206,0.011328423,0.007831475,0.006301018,0.010917271,0.0067893574,0.007948934,0.005986726,0.011140027,0.0060227793,0.007988025,0.0063815783,0.010690704,0.00540916,0.007879708,0.005886101,0.0071851215,0.011904428,0.0071931495,0.006238008
0.03333377,0.029930936,0.032095667,0.029867066,0.033282187,0.029008845,0.03198292,0.029535282,0.0339813,0.028969044,0.032183006,0.029980851,0.033219047,0.028386105,0.03204792,0.030082854,0.029622726,0.027859544,0.031194704,0.029319292
0.010679611,0.012958484,0.0093586035,0.0075751273,0.010763927,0.009642097,0.00915603,0.0075676343,0.0102146715,0.0079344055,0.009295571,0.007380066,0.010459648,0.008402179,0.009217218,0.007390781,0.012137914,0.015676145,0.009796127,0.008139869
0.011705527,0.019189479,0.011428553,0.012178411,0.011753731,0.014146603,0.011440353,0.012070041,0.011916401,0.0131449355,0.011403012,0.012252294,0.011600607,0.012571472,0.011313758,0.012173785,0.010761874,0.019960301,0.011055749,0.011060051
0.02595238,0.032866284,0.026748938,0.027232027,0.025900522,0.028749676,0.026635895,0.027621929,0.025081111,0.0282968,0.026205251,0.026782226,0.026058106,0.027935248,0.026505644,0.026608856,0.025489327,0.0352785,0.026797991,0.026585648
0.10304162,0.053071838,0.09991588,0.077344336,0.09941187,0.065102704,0.09783388,0.0779403,0.09743758,0.06832886,0.09867816,0.078010865,0.103241935,0.070438415,0.0989831,0.07840452,0.105201766,0.05192825,0.10122119,0.08221163
0.026294734,0.046019256,0.023950933,0.027082322,0.028567608,0.035130993,0.024423247,0.027080916,0.031841464,0.025216201,0.025561873,0.026829444,0.026563874,0.025417982,0.02473592,0.026993897,0.02157954,0.03906133,0.022054518,0.024289776
0.026859904,0.02662456,0.02994293,0.026551988,0.025183765,0.02736876,0.028659074,0.027090238,0.022659797,0.028447839,0.026576182,0.02585724,0.026110472,0.02937397,0.027903995,0.02574155,0.030966185,0.030321542,0.03335007,0.028737387
0.0053994716,0.022035204,0.0052755075,0.008559522,0.0070253517,0.014238401,0.005400152,0.008771012,0.0091206515,0.012295884,0.005815425,0.00904556,0.0055991337,0.012437374,0.005407138,0.008705571,0.0053639044,0.023498753,0.005822532,0.007819212
0.018520914,0.013360916,0.020684713,0.016563725,0.016529057,0.014435207,0.019485654,0.017144876,0.015037744,0.015490365,0.017849255,0.015963633,0.018451655,0.015461838,0.01920136,0.015822804,0.020170547,0.014724206,0.022663064,0.01837688
0.026802493,0.046591572,0.026318671,0.029575769,0.027325112,0.036801744,0.02636035,0.029657193,0.02866354,0.029649768,0.026500385,0.029440667,0.026232572,0.029536627,0.026183926,0.030130016,0.025471872,0.040132258,0.02568381,0.027276834
0.016075805,0.044127528,0.016919805,0.025450118,0.01758555,0.03560827,0.017428081,0.025586735,0.019761167,0.0360602,0.017852092,0.025874408,0.01643209,0.035890874,0.017428119,0.025293715,0.015994666,0.05028905,0.01725056,0.02479524
0.05412505,0.06815934,0.05544641,0.060061056,0.0547953,0.06605765,0.055583782,0.06076682,0.054741703,0.06582283,0.055236924,0.05964995,0.05453143,0.06530123,0.055525925,0.05889945,0.054163177,0.071056,0.05622523,0.05891455
0.0048391772,0.005478099,0.0031935342,0.0036888255,0.0047852597,0.0054603526,0.0031148763,0.004021203,0.0039423164,0.0052136425,0.003099022,0.0035233877,0.004285383,0.0044725104,0.0031489155,0.0034527539,0.0069225826,0.006663723,0.0030564924,0.0033277504
0.049103487,0.041383103,0.046234075,0.04267227,0.048767556,0.043850955,0.0458489,0.043048423,0.04777546,0.039880667,0.046250913,0.041333552,0.04934871,0.04022528,0.04661424,0.041665103,0.050819088,0.041034147,0.046421897,0.04313864
0.06842909,0.07783716,0.0712875,0.07747197,0.06687348,0.084321395,0.070621446,0.07776246,0.068660624,0.074447535,0.07104619,0.072450966,0.07144945,0.07207533,0.072217144,0.072108455,0.061815646,0.073862664,0.07070073,0.07826788
0.018127138,0.021945989,0.020246511,0.023053866,0.019292688,0.023855418,0.020646734,0.023639193,0.018837966,0.021990674,0.019922977,0.02450468,0.01763021,0.021018188,0.0200946,0.024208708,0.021283645,0.018387077,0.020847797,0.01760062
0.026127385,0.015853293,0.020229517,0.014364452,0.026802927,0.017823938,0.020328112,0.0141169345,0.026083527,0.016048115,0.020949708,0.014439217,0.024472343,0.01807144,0.02005101,0.015058917,0.03011167,0.024794655,0.020108683,0.019473203
0.024842508,0.02290821,0.023947764,0.025112513,0.024213023,0.028080134,0.023287624,0.024247883,0.024055118,0.0222972,0.024330633,0.0232005,0.026831085,0.021352677,0.024603087,0.022425557,0.025373092,0.021039857,0.02461845,0.024355657
0.015386722,0.014400378,0.016006181,0.015920226,0.015054796,0.015187317,0.015799837,0.015421456,0.014586753,0.014100029,0.015366788,0.014932111,0.015754621,0.013392197,0.01591131,0.01464189,0.015081975,0.014671209,0.016321352,0.016037611
0.03176035,0.03682629,0.037887085,0.038645443,0.031899724,0.031912513,0.038543884,0.039354697,0.0330499,0.036848858,0.037000276,0.04037908,0.031415533,0.037244134,0.037810348,0.03985134,0.031190408,0.035150014,0.0378902,0.034677777
0.010684445,0.015229678,0.008671019,0.013943415,0.01070016,0.019985683,0.009292784,0.013594926,0.0110015925,0.010714801,0.009575539,0.012316156,0.0103380075,0.012509232,0.009012202,0.012491125,0.009550678,0.012317192,0.0077755186,0.010798555
0.0062164194,0.0083479285,0.0061329803,0.006384267,0.0067699817,0.008678016,0.005900851,0.006595472,0.006440938,0.008246383,0.0055431854,0.0068360264,0.006052556,0.007718389,0.0058775,0.0065401266,0.007865157,0.012148467,0.006934059,0.006839714
0.03711766,0.04215922,0.037262976,0.040348183,0.038371146,0.04441652,0.03774118,0.040638167,0.037294842,0.039003894,0.036856487,0.038456786,0.036834706,0.039187208,0.03713145,0.039268367,0.036787435,0.041935194,0.037862938,0.037707437
0.048922345,0.041746184,0.038655892,0.03835867,0.048450965,0.04760015,0.039504196,0.037858304,0.046811264,0.039614465,0.04018909,0.036655296,0.048753273,0.043855164,0.03920714,0.037502825,0.05153317,0.043830097,0.036722932,0.039297532
0.0047074845,0.0071041193,0.0047257706,0.0070453803,0.004595129,0.008166181,0.0047413143,0.0069616823,0.00449263,0.0064085945,0.004685816,0.0067771594,0.0054430063,0.006733573,0.0048481687,0.0068710577,0.006092647,0.0078082513,0.0051144077,0.0058256392
0.056962024,0.06878005,0.06699909,0.06583409,0.060167518,0.05886869,0.065493114,0.06802576,0.058190517,0.06813129,0.06172556,0.06775422,0.053741798,0.061383646,0.06574376,0.06751155,0.05533373,0.06770935,0.06921564,0.06319297
0.005400358,0.010428063,0.008132432,0.011039783,0.0057485043,0.011363733,0.0077318307,0.011261848,0.006404795,0.010419888,0.0069810064,0.011098837,0.0066474155,0.009116062,0.0074892854,0.010857472,0.0055182306,0.010569891,0.009830586,0.010211673
0.009749919,0.00882579,0.0063419207,0.0079149855,0.010235358,0.012575621,0.0068484945,0.0080022365,0.012169537,0.007142369,0.007841746,0.0075447564,0.012603005,0.008495803,0.007390499,0.0080069145,0.009160218,0.008605858,0.0059074317,0.0069020526
0.017004725,0.015747648,0.017079433,0.015597536,0.017143691,0.016712021,0.016484268,0.015686242,0.016043756,0.016315598,0.015556339,0.015263635,0.016290724,0.015699627,0.01595358,0.015214071,0.01841486,0.01824998,0.018051136,0.017037695
0.0076574963,0.0072138193,0.0058109136,0.0074365516,0.007826507,0.011413941,0.006280585,0.0073636533,0.009880281,0.0063344683,0.007064902,0.007232346,0.008461904,0.0076443,0.0065438305,0.007633166,0.0067946175,0.0064543355,0.005417474,0.0060705394
0.022409761,0.023676781,0.023303267,0.023878114,0.022508474,0.025175648,0.023076018,0.024038749,0.022170756,0.022861581,0.02278357,0.023302473,0.02373221,0.022357333,0.02315328,0.023258712,0.022339726,0.024469616,0.023452781,0.023741668
0.0096576875,0.009528091,0.010109877,0.009893419,0.00954974,0.008762103,0.010006072,0.010006181,0.009534389,0.009120728,0.00976047,0.010094351,0.009972938,0.008825614,0.010013748,0.009882801,0.00947554,0.009454738,0.010479709,0.009490794
0.0094594825,0.0065881815,0.0063868985,0.0060779303,0.009525685,0.0075650127,0.0068713953,0.0059037604,0.008820834,0.0070814854,0.006651973,0.0058545796,0.008106585,0.00783981,0.006482706,0.00623498,0.008925218,0.008485158,0.005562904,0.0071160565
0.1513444,0.13265203,0.14133692,0.13733949,0.15063755,0.14202468,0.1429584,0.1361263,0.14918116,0.14140238,0.14282468,0.13704051,0.14011094,0.14473203,0.14055896,0.13885264,0.15141906,0.13652295,0.13927993,0.14099768
0.01702808,0.01265174,0.0154039,0.01474728,0.016587183,0.013700674,0.015693245,0.013972935,0.012941099,0.014369308,0.013870879,0.014947177,0.019157851,0.015259304,0.014000974,0.0147952605,0.01711404,0.012833196,0.015037137,0.01601748
0.21022072,0.19739261,0.21649267,0.20064364,0.21415482,0.1879284,0.2159592,0.20268942,0.21662617,0.1930034,0.21576974,0.19819465,0.24717703,0.18851331,0.22047772,0.20128599,0.20990875,0.19892617,0.2189912,0.20000291
0.0060636546,0.007621002,0.005095774,0.006295882,0.0063722664,0.011729825,0.005035585,0.0061662076,0.0053538363,0.005831508,0.0050432603,0.006377531,0.008628012,0.007287997,0.005428852,0.005811219,0.008901625,0.008771467,0.0052652643,0.0053158435
0.0051815505,0.0057037915,0.008535918,0.0076777306,0.005695107,0.007784484,0.008136298,0.007734788,0.0064840475,0.0056520933,0.008302555,0.007867552,0.007146154,0.004759864,0.008656127,0.008263552,0.0053361235,0.0047206776,0.009388836,0.006305341
0.051365387,0.05217731,0.044713985,0.044292483,0.05170629,0.055907372,0.044734906,0.044197075,0.048082132,0.0496607,0.044067938,0.04353154,0.049739327,0.05097774,0.04427118,0.0437579,0.056805804,0.057218127,0.04541156,0.045586977
0.018877545,0.01447674,0.017826043,0.015074354,0.019537939,0.016190585,0.017673876,0.0152437985,0.018167429,0.015108738,0.016996285,0.015381318,0.018575452,0.014861132,0.017271759,0.015390628,0.01848913,0.013356471,0.017717691,0.014607165
0.04207263,0.040801287,0.035675768,0.037332438,0.04252982,0.04514685,0.036272746,0.036950007,0.042043623,0.04196296,0.036684196,0.038472816,0.041291416,0.041775595,0.035892375,0.036907632,0.039836027,0.038539443,0.033675876,0.036794197
0.016718568,0.019486547,0.015253486,0.017420212,0.016750596,0.022429384,0.015381037,0.01723422,0.016705513,0.019777033,0.015621433,0.018161332,0.015717773,0.019523164,0.015208277,0.017195055,0.018038955,0.022516366,0.01533842,0.01738868
0.034259114,0.026010567,0.030257927,0.025741316,0.03437606,0.026755553,0.030287482,0.02604971,0.03650221,0.030279197,0.030171376,0.027729157,0.03506919,0.026028076,0.030212825,0.02611934,0.0301301,0.021823317,0.02861782,0.025229272
0.020352162,0.019082379,0.020369438,0.017871128,0.02147383,0.01939847,0.020473199,0.017557027,0.02044519,0.018179731,0.02017604,0.016478984,0.021875666,0.018846178,0.020827476,0.016302578,0.019348705,0.021954406,0.020001331,0.019480955
0.01983759,0.016788842,0.020232648,0.018463867,0.020124499,0.016357504,0.020292068,0.018471904,0.017409695,0.015981575,0.02027106,0.018784199,0.01825579,0.017499156,0.020054804,0.01918911,0.021947335,0.015359346,0.020410636,0.016629774
0.016221015,0.018947257,0.01730323,0.018365521,0.016435202,0.017917639,0.017362785,0.018732185,0.015859723,0.020769835,0.017277597,0.018905729,0.016361415,0.019860022,0.017223014,0.018891698,0.016242163,0.02002367,0.017645156,0.018038811
0.016680654,0.018080076,0.012890217,0.013776359,0.01628881,0.014963462,0.012993888,0.014617282,0.017184295,0.01787101,0.013158886,0.016723609,0.016809072,0.01645423,0.0132057415,0.014014241,0.015574503,0.017089058,0.011492297,0.013247945
0.01612335,0.017342826,0.015075417,0.015771171,0.016003352,0.016534293,0.015103894,0.015666986,0.016495608,0.015894525,0.015003731,0.016970402,0.015249328,0.014293744,0.014807494,0.015608132,0.016202318,0.016286032,0.014516637,0.015224533
0.028821109,0.030676294,0.02504595,0.02683507,0.028386807,0.030006975,0.02494677,0.02701666,0.03020919,0.03297895,0.024746321,0.03022582,0.027097724,0.032673456,0.024545921,0.028003719,0.028975021,0.032019846,0.023806715,0.027281612
0.027413854,0.018589573,0.026257139,0.020654893,0.029541584,0.019422505,0.02659127,0.020574486,0.024452092,0.017092915,0.027108168,0.017841173,0.029972605,0.017473977,0.027917897,0.018783761,0.026066968,0.018932283,0.025235413,0.020466192
0.004644896,0.0050189523,0.005918589,0.0051364554,0.005307221,0.005657374,0.005976948,0.005026599,0.0037923441,0.0055771065,0.0058744205,0.004155279,0.0048958333,0.0064288354,0.0059926864,0.0052647716,0.005704787,0.005925502,0.006712506,0.004851872
0.023220502,0.026587956,0.021904403,0.023409843,0.023311265,0.026923876,0.021845175,0.023012267,0.023192426,0.02752106,0.021714179,0.023381839,0.022588335,0.02724251,0.02160087,0.023267288,0.023896324,0.027902825,0.022142636,0.023595428
0.013188864,0.013303605,0.012385408,0.012658136,0.013395166,0.013536778,0.012359301,0.012554754,0.013994905,0.015038604,0.012539659,0.012271834,0.013574589,0.01278361,0.012424801,0.012771649,0.013068059,0.013455958,0.012433545,0.012645854
0.0031353054,0.0027834515,0.0034052369,0.002430312,0.003339876,0.0025058188,0.0034218272,0.0025017755,0.0036341257,0.004621945,0.0032246986,0.0026663197,0.0037407905,0.0028207398,0.0033676035,0.0025680203,0.0031151718,0.0025953385,0.0038712637,0.0024398277
0.117550455,0.095011026,0.13136362,0.11672843,0.11938483,0.112409115,0.1309321,0.11378215,0.11373178,0.10278781,0.12975256,0.10670972,0.11611852,0.107350536,0.13048005,0.09887517,0.11951209,0.10349424,0.1356707,0.121385224
0.0016594852,0.0036011573,0.0030406616,0.0022878398,0.0027691475,0.0012170351,0.002797558,0.002058945,0.0014216277,0.0015883298,0.002013611,0.001922292,0.006343312,0.002541541,0.0020463492,0.0026049835,0.0015831307,0.000986229,0.005232701,0.0030553439
0.0049996777,0.00603695,0.003855418,0.0031398723,0.0061262157,0.0031512282,0.0037031271,0.0031535965,0.00489753,0.0035620972,0.0034967142,0.0030834416,0.008681646,0.003555667,0.003513838,0.0038804084,0.005608888,0.005466866,0.005144434,0.0043157907
0.011103493,0.009979891,0.013443659,0.012612377,0.0108012725,0.011813467,0.012854764,0.011763821,0.012420318,0.009917463,0.012441456,0.01074153,0.010179119,0.012399168,0.011988285,0.011031253,0.013536951,0.0096705565,0.015785273,0.013408914
0.030096302,0.031525385,0.036762692,0.03647636,0.03059936,0.031066786,0.036592755,0.036039602,0.030366305,0.031158363,0.03606466,0.03493706,0.031803045,0.030903464,0.036313996,0.035592422,0.029991837,0.032449912,0.03903123,0.03730912
