GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.0039814156,0.005339988,0.0065403264,0.0069493335,0.0036602735,0.005154872,0.0062706075,0.0073507787,0.0037809133,0.0060897153,0.005130021,0.0044162036,0.004143429,0.005994153,0.0064617195,0.0062594097,0.0043857535,0.0044893227,0.0055675507,0.004370133,0.0047678747,0.006641543,0.007038879,0.005579694,0.0077834087,0.0058595897,0.009569005,0.007465792
0.22765349,0.1936397,0.22979225,0.20070916,0.22642021,0.19595781,0.23035663,0.20064561,0.22731821,0.19802684,0.22908738,0.20165761,0.21944961,0.19375283,0.22781901,0.20003325,0.22304519,0.19454138,0.22767895,0.1980434,0.22202739,0.19736339,0.2282144,0.19931343,0.2260619,0.1987182,0.2277832,0.20635888
0.0016846339,0.0025901597,0.0010150075,0.0019869646,0.0023268342,0.0030085207,0.0010799805,0.0019989014,0.0038037181,0.002934277,0.0013158838,0.002667864,0.004694553,0.0032827933,0.0011573315,0.002228423,0.0033406138,0.004175782,0.0014291287,0.0027471543,0.004092904,0.0023680727,0.0011734923,0.002310888,0.001480182,0.0024716735,0.0010224938,0.0017755231
0.03788868,0.035593588,0.0413085,0.039645955,0.036124382,0.037671037,0.041268706,0.039952043,0.03780614,0.036722276,0.041497324,0.037527476,0.036318745,0.03761336,0.040893577,0.03832811,0.038093608,0.034252327,0.04038613,0.03738125,0.038085416,0.03782923,0.04098594,0.037652675,0.04221904,0.03678149,0.043904416,0.040611777
0.16387898,0.1472183,0.17341201,0.14831571,0.16127785,0.14436194,0.1735766,0.14776824,0.1604833,0.14311695,0.17385592,0.14953573,0.1586757,0.14250024,0.17423028,0.14883277,0.15873753,0.14993559,0.17425904,0.14901675,0.15944038,0.14540818,0.17358944,0.14979024,0.15572782,0.14944895,0.16748422,0.15448117
0.024520747,0.022893488,0.026374634,0.024645304,0.024476258,0.024068387,0.026431186,0.025066467,0.02137817,0.022034327,0.025328878,0.021572324,0.021224149,0.022954902,0.02428935,0.022998488,0.022134045,0.019716676,0.0232679,0.022066446,0.02310572,0.022328002,0.023917416,0.020507542,0.026729012,0.022663852,0.028139893,0.02496074
0.0039786818,0.0035765886,0.003574586,0.0036625625,0.004391714,0.0038906494,0.0036162098,0.0036791204,0.006220396,0.003835098,0.0038227001,0.0041554887,0.006780537,0.004251595,0.0039968533,0.003916649,0.005678761,0.0045052012,0.004474012,0.0043292167,0.0049031656,0.003895406,0.0042082747,0.0048663896,0.0040657283,0.003408905,0.0035648148,0.0037000298
0.0146267535,0.014596959,0.013742654,0.014209863,0.014823091,0.015773002,0.013911104,0.014312653,0.016718328,0.015173765,0.014111368,0.014156508,0.015728848,0.015377009,0.013713006,0.014092875,0.015663465,0.014618456,0.013960902,0.014256958,0.015626077,0.014721322,0.013950209,0.013974718,0.01567299,0.014671131,0.014374956,0.014239525
0.006370604,0.005401969,0.005766042,0.0053095897,0.0066978256,0.0054409383,0.005841752,0.0053088823,0.008371269,0.0056375503,0.0059273285,0.005917394,0.008913715,0.006235242,0.0060829003,0.0056870896,0.007814344,0.0056755464,0.006598405,0.0059978445,0.00716149,0.005597162,0.006334126,0.0064277253,0.00614508,0.0054836553,0.005714496,0.005416759
0.0064496915,0.0046124896,0.006259942,0.0054164133,0.006470291,0.0049917656,0.006374999,0.005431779,0.006788953,0.0047150096,0.0063777524,0.0052613416,0.0072055063,0.0051344037,0.0060106358,0.005262196,0.006983964,0.00498871,0.0061127744,0.0056816577,0.0069745104,0.0045973104,0.006118862,0.005273378,0.006824724,0.0043767174,0.0065562925,0.005411446
0.010586735,0.009695605,0.010413221,0.010505934,0.010886785,0.00967116,0.010426855,0.01044635,0.0110707,0.009628936,0.010246237,0.010850366,0.012371333,0.010365395,0.01046362,0.010783466,0.011425614,0.009816583,0.010710136,0.011134708,0.010923258,0.009740651,0.010573303,0.011309532,0.009834588,0.009831933,0.009808739,0.0106120305
0.002032248,0.0016769966,0.001417176,0.0013868649,0.0023124139,0.0016468167,0.0013951699,0.0013335347,0.0028710046,0.0014883161,0.0014742891,0.0020720244,0.0039858343,0.0031060418,0.0018602848,0.0012093664,0.0033670664,0.0012151678,0.0021654407,0.0022063693,0.0024388433,0.0013006409,0.0020662309,0.0025366067,0.001675109,0.0013793468,0.0012181401,0.0012305022
0.004381458,0.0039949655,0.003823324,0.0041802167,0.0046631177,0.004179307,0.0038060227,0.0041360576,0.004316294,0.0041341344,0.0037344773,0.004625845,0.0055050054,0.0054474394,0.0041152756,0.004181067,0.00513531,0.0040807445,0.004115486,0.0046487055,0.00436453,0.004115351,0.004217271,0.0048346757,0.003917404,0.0040929713,0.003370893,0.004105397
0.063905396,0.060032472,0.06602421,0.06388632,0.06385663,0.060809128,0.06614394,0.06426544,0.06419195,0.06129956,0.066563286,0.061874803,0.062882595,0.056372046,0.06514296,0.065696254,0.0627838,0.06689795,0.065200135,0.06268658,0.06435477,0.062123958,0.06445943,0.06286631,0.06626219,0.060744938,0.06806925,0.06461821
0.003348883,0.0028149525,0.0031507572,0.0035286308,0.0040444573,0.0034928918,0.003151691,0.0034956017,0.004132489,0.0038538575,0.0035321156,0.0036404133,0.0039105057,0.0029839436,0.008480064,0.0039370377,0.004591743,0.0026563883,0.0034245015,0.003955956,0.003980287,0.0047434648,0.0033112527,0.0035047093,0.0032565356,0.002862084,0.0028347333,0.0032904863
0.0052398443,0.0045071202,0.0050833267,0.0055772783,0.0054346323,0.004776617,0.0050799567,0.0056131957,0.005628264,0.004883027,0.005161528,0.0052668494,0.005507632,0.0049354513,0.009935681,0.0057431897,0.0059284964,0.007997076,0.0051220455,0.0061359685,0.005828909,0.005410914,0.0049827336,0.0061329403,0.005668831,0.004481109,0.0052765408,0.005594818
0.002470092,0.0024190466,0.0020743052,0.0024974982,0.00397046,0.0038630485,0.0020640055,0.0025078417,0.0047745584,0.0036522308,0.0030019283,0.0030760646,0.0034896254,0.0025189081,0.005218617,0.0030108055,0.004366036,0.0015279611,0.002300179,0.0022655805,0.0030721189,0.005440728,0.0025918165,0.0017067393,0.0017743628,0.0020674625,0.0012975136,0.0017286022
0.00799317,0.007310875,0.00761712,0.0075984476,0.0095755495,0.009222706,0.0076394915,0.00724953,0.010051012,0.008518982,0.008574414,0.007980704,0.008262487,0.007196029,0.011285058,0.0073029757,0.0096081775,0.004951151,0.007936549,0.0065896986,0.008453767,0.011207362,0.008750999,0.005700052,0.007339231,0.006462117,0.006657171,0.0060813306
0.0037831226,0.005610772,0.004538822,0.004997484,0.003857243,0.006398618,0.0045643887,0.0049215397,0.0036037643,0.0053696316,0.0037986755,0.004609223,0.0035611312,0.005464411,0.0057509025,0.004318468,0.0036636232,0.007976365,0.0042513213,0.003836747,0.0035600981,0.0063087502,0.004636216,0.0044527887,0.0037029544,0.005489854,0.004588453,0.0044914684
0.03559741,0.035983626,0.034095183,0.034866266,0.03438598,0.032755353,0.033976667,0.035821177,0.035528444,0.035978887,0.03477874,0.036497172,0.038293794,0.03618129,0.031839967,0.037030328,0.03675596,0.052994862,0.034677334,0.03964116,0.03590611,0.033558104,0.033201102,0.041185062,0.03632361,0.036798622,0.035614382,0.037207372
0.0023210207,0.0022418539,0.0016368071,0.0018089254,0.0028268932,0.002834483,0.0016474923,0.0016964793,0.0017675917,0.0013291717,0.0015010755,0.0013003468,0.0017206272,0.002390031,0.005346286,0.001439031,0.0017767787,0.001163729,0.0014693062,0.001146404,0.0020811995,0.003666103,0.001964883,0.0008246183,0.002257518,0.0015723745,0.0013673505,0.0010266026
0.0015219768,0.0015648325,0.0014119705,0.00209891,0.0018443426,0.0022445084,0.0013823946,0.0021722515,0.0016096712,0.0016444803,0.0013938625,0.0019230207,0.001906538,0.0016213735,0.005495278,0.0022568505,0.0018378457,0.0023736914,0.0014399369,0.0021901806,0.0019200484,0.0018928726,0.0013819576,0.0024360141,0.0015690327,0.0013692101,0.0014510393,0.0019493222
0.031933717,0.031245243,0.031783044,0.03111405,0.031951156,0.03241284,0.03178033,0.031014001,0.03295052,0.03139073,0.03256992,0.031434927,0.03232563,0.03126235,0.033653688,0.03118624,0.032445528,0.032189228,0.03233596,0.031138662,0.03244414,0.03174902,0.03228583,0.031383477,0.032457806,0.03137706,0.032404542,0.03120447
0.01453255,0.01373345,0.014839407,0.0147048235,0.014767678,0.013755528,0.0145505825,0.015258074,0.0140337385,0.013951782,0.014564558,0.015165337,0.01452196,0.013191053,0.03006128,0.016151916,0.014404695,0.015283108,0.014519258,0.016314605,0.014278408,0.013032699,0.014160423,0.017079635,0.013916763,0.013841068,0.014650985,0.015548471
0.033291277,0.033462055,0.033200916,0.031509187,0.032802906,0.033849414,0.03307364,0.031683784,0.03342234,0.032443523,0.033336196,0.03197266,0.032136664,0.031783998,0.041595843,0.031495027,0.032068606,0.032319315,0.032820173,0.031095985,0.03152964,0.03235836,0.032529905,0.031018818,0.032925703,0.034226675,0.032541785,0.03148714
0.003210918,0.0046058935,0.0016512036,0.0019927104,0.0029346426,0.0046979943,0.0016614,0.002126042,0.0028127432,0.0042121727,0.0016511122,0.0020029782,0.0027667603,0.0039413134,0.012320582,0.0020502568,0.0029123584,0.004115804,0.001653858,0.002037267,0.0029190977,0.0047149938,0.0016181826,0.001925234,0.0038309535,0.005087459,0.0017585953,0.0019119263
0.008088792,0.0091308,0.00736839,0.006950104,0.008655985,0.011088769,0.0073661725,0.0070676603,0.008769254,0.0095077,0.00732338,0.0066800197,0.0077013057,0.00903821,0.012478248,0.0067103864,0.0076716226,0.00957861,0.007268592,0.0071062883,0.007731068,0.01051935,0.0070111514,0.006005148,0.008197176,0.009170362,0.006973223,0.00666155
0.005644405,0.0071733473,0.0053733545,0.005618091,0.005769678,0.006949981,0.005395059,0.005653254,0.005447658,0.008399173,0.0053219637,0.0061948975,0.0071115494,0.0077237925,0.012148468,0.0068990905,0.0072256327,0.006641201,0.005583946,0.0059045632,0.0075465003,0.006455147,0.0060199182,0.007913728,0.00620836,0.007829539,0.006654076,0.006565543
0.012597168,0.013491308,0.012439398,0.0121415295,0.013510008,0.016152907,0.012393967,0.012223987,0.01384242,0.014595798,0.012552221,0.011886923,0.012491421,0.01370221,0.015550264,0.011669588,0.012533982,0.015332897,0.012358625,0.012404442,0.0124089755,0.0146047,0.011958754,0.011095678,0.012513916,0.013285109,0.012146477,0.0115944985
0.015400934,0.019390296,0.017419763,0.018834945,0.01613735,0.022336228,0.017275747,0.01886892,0.017176671,0.021368265,0.017417964,0.01844931,0.014932569,0.01957156,0.021229533,0.01911747,0.014851737,0.021811191,0.017209264,0.018353887,0.015086055,0.019981222,0.016485946,0.017899267,0.015351864,0.0185414,0.01689111,0.018172372
0.0019318858,0.0034592429,0.0015025575,0.002388827,0.00266579,0.005414577,0.0014829675,0.0022572041,0.002412804,0.004640937,0.0013404846,0.0018959999,0.00236274,0.0040648063,0.007447374,0.0021009683,0.002509439,0.004392036,0.0014029901,0.0020442724,0.002425611,0.004050529,0.0012570898,0.0017507037,0.002212151,0.0032318274,0.0015259146,0.0018614967
0.0051739533,0.0063336175,0.005309196,0.0062133195,0.0064760246,0.008881203,0.0052443743,0.006085785,0.0060552955,0.0073178886,0.0050608357,0.0055310368,0.00572472,0.007227127,0.010904824,0.005781746,0.005584216,0.007274036,0.0051686685,0.0060047666,0.005767568,0.007186405,0.0047740815,0.005365789,0.005381306,0.0059496206,0.005058412,0.005487136
0.007178958,0.0074400147,0.0054597934,0.0058608693,0.008380036,0.009102674,0.0055134217,0.00595324,0.007785571,0.008674737,0.0053061885,0.0056868712,0.008319434,0.008607781,0.011368636,0.0059951264,0.008437618,0.007402313,0.00557036,0.005942913,0.008408138,0.008064135,0.005574135,0.0057372055,0.0073596793,0.0071008443,0.005396998,0.005754554
0.0045452714,0.006920286,0.0047409693,0.0070943,0.0056046923,0.009073365,0.004622555,0.007151055,0.00580225,0.00873516,0.0048669893,0.0065230727,0.0053954124,0.0076028663,0.0101083005,0.007688586,0.005295038,0.0076956986,0.0047401665,0.007386637,0.005305151,0.0077051995,0.004152171,0.006370449,0.0047798115,0.0058436035,0.0046688756,0.0060710865
0.05298171,0.054845758,0.054268543,0.054867942,0.053826965,0.0577119,0.054035388,0.055027273,0.055754997,0.05736151,0.055031586,0.054423314,0.05297258,0.054491222,0.0566321,0.056500647,0.053238574,0.05664583,0.054500546,0.056058127,0.052026097,0.057319865,0.05282531,0.05406489,0.05286942,0.054491535,0.05370944,0.05427275
0.0032884558,0.0064668893,0.0019465168,0.0039476,0.0029300253,0.005966091,0.0018674056,0.0037467042,0.0027603984,0.005024604,0.0016070168,0.0025475542,0.0035014986,0.0052308124,0.0182995,0.004051395,0.0032979369,0.0046298504,0.0017821431,0.0036816995,0.0036238274,0.005888748,0.0014871359,0.0027503134,0.004497131,0.006153345,0.0018613457,0.002948288
0.0076981345,0.0124469595,0.0069006206,0.0075437743,0.00949988,0.015805252,0.006815223,0.008194331,0.008255864,0.016746692,0.0074358266,0.008583414,0.009086013,0.015990997,0.007127853,0.0079035405,0.007686126,0.013506707,0.007544629,0.0077112196,0.008421751,0.011259401,0.006990242,0.0076775155,0.0072828573,0.011899452,0.0065688333,0.0073818723
0.0046786508,0.008508817,0.003965306,0.006323115,0.004904946,0.009498116,0.0039090156,0.005999899,0.0044113994,0.008926253,0.0037094434,0.005063164,0.004512481,0.008837255,0.0036652447,0.0058705527,0.0044965865,0.008284676,0.0036365152,0.005601577,0.004377663,0.008382142,0.0036415856,0.0060067335,0.0049464423,0.008399248,0.004035195,0.0060964385
0.0026571513,0.0050038737,0.0026273092,0.004567178,0.0033845424,0.005769479,0.0025283932,0.0044593015,0.0029788772,0.0054947217,0.0026979723,0.0042411885,0.0029502432,0.0057911915,0.0025558234,0.004455562,0.0028954307,0.0051401216,0.002688531,0.004374413,0.002811102,0.005207324,0.0025275548,0.004669575,0.002809767,0.0048166197,0.0026731929,0.00452917
0.0076867105,0.008788502,0.005826481,0.006820917,0.0105361855,0.014417692,0.0060384073,0.006676503,0.010728014,0.01014452,0.0058398405,0.006371613,0.009373872,0.012535866,0.0063544554,0.006421284,0.008312941,0.00935301,0.0060214084,0.006374391,0.007906429,0.012458484,0.0065949084,0.006041026,0.008329006,0.0082987705,0.0058091003,0.005760797
0.0036951224,0.0061683934,0.0026043137,0.003582871,0.004150939,0.0073981206,0.0026561776,0.0035192608,0.004589347,0.007025107,0.0027107676,0.003407403,0.0045844517,0.0073292414,0.0025735935,0.0033468127,0.0045177657,0.006980173,0.0025821647,0.0034024636,0.004191796,0.007450219,0.0026427389,0.0038480281,0.0040859343,0.0061995466,0.0026221513,0.00394028
0.030909836,0.034323666,0.03130255,0.032566153,0.02978387,0.033019233,0.031052692,0.03266192,0.029542247,0.032411218,0.03168962,0.031711657,0.029890688,0.032686207,0.03061385,0.03231377,0.030553365,0.033252276,0.03126775,0.031801526,0.029773522,0.03244439,0.030155849,0.033217747,0.030591369,0.034414377,0.03142845,0.033546034
0.0032571515,0.0063509545,0.0031789462,0.00588003,0.0026602666,0.0055953185,0.0030792952,0.005560164,0.0021359841,0.0048657614,0.0027430733,0.0049290457,0.002033321,0.0051457244,0.0025409262,0.0050214054,0.0021008095,0.006438883,0.0026796062,0.0045355717,0.0020574967,0.0052775266,0.002376469,0.005813849,0.0029430152,0.0065630237,0.0029032468,0.0063176434
0.004977755,0.0070517818,0.004234469,0.005755699,0.0065426985,0.010911274,0.0044015846,0.0059131305,0.006304904,0.01041402,0.0043660006,0.0060134013,0.008712506,0.014311429,0.004620659,0.006179388,0.010352858,0.008020719,0.00444206,0.0066215834,0.009891605,0.011420564,0.0049620667,0.0057957014,0.0047894595,0.0074814716,0.0042262594,0.00488139
0.029491348,0.04053595,0.029434176,0.03503531,0.02963055,0.037613906,0.029592935,0.035030417,0.030399788,0.0365975,0.029696425,0.034992356,0.030901829,0.037439007,0.029439004,0.034397576,0.031555835,0.038518596,0.029222338,0.03455043,0.03096873,0.037815265,0.029521024,0.034889188,0.030287813,0.039172392,0.030087654,0.035567243
0.016566109,0.007285011,0.014447323,0.007859302,0.019819124,0.007980585,0.014483261,0.0077913483,0.018736664,0.006582554,0.01518753,0.0076610884,0.02198319,0.01427364,0.015705025,0.008293672,0.02394632,0.007521562,0.015726069,0.008905467,0.024197979,0.00975771,0.016253818,0.008387248,0.016968492,0.006879131,0.014623602,0.006953939
0.11892361,0.081019424,0.11962711,0.08449955,0.12277959,0.08205444,0.12052563,0.08521864,0.1269976,0.091876835,0.11980626,0.08775549,0.12638815,0.08510903,0.1223284,0.08872736,0.12443276,0.08282318,0.120518304,0.087342486,0.12703599,0.08765578,0.124255046,0.08568963,0.12222092,0.0825015,0.12092625,0.08854739
0.0031250676,0.004667898,0.0018425941,0.0041721663,0.0038600923,0.005745824,0.0018979232,0.0036416373,0.002117785,0.005050063,0.0020747185,0.0030719638,0.003162054,0.0062396806,0.0015129208,0.0036022584,0.00358361,0.0041148663,0.0017354885,0.003490142,0.0032639701,0.004377393,0.0013673187,0.003817912,0.0023375473,0.0047513326,0.0015975197,0.0032652814
0.012685823,0.0152435545,0.011549314,0.014817599,0.013098363,0.01250838,0.011636603,0.01376032,0.011553112,0.014280419,0.012253034,0.012680916,0.012801707,0.014655276,0.0114007555,0.013297959,0.012877524,0.013192845,0.011671301,0.013441213,0.01256514,0.012984244,0.011073935,0.014139652,0.011654854,0.0151583515,0.011204013,0.013773671
0.018289642,0.016457926,0.018141469,0.01567471,0.017948799,0.0151707055,0.018219221,0.015417322,0.018332815,0.016514616,0.017738346,0.015101652,0.018367385,0.015606912,0.018097695,0.015057592,0.01812708,0.01610343,0.018024007,0.0152535,0.018112414,0.016340042,0.018117392,0.015520481,0.018009413,0.016744694,0.017740004,0.01623444
0.020490987,0.013693078,0.021766441,0.01647406,0.022295117,0.020036379,0.02178973,0.016970066,0.023613684,0.022600437,0.02261964,0.019272467,0.025999662,0.022559186,0.021571338,0.022133669,0.024869077,0.015385735,0.02299451,0.019098692,0.024769615,0.02097131,0.021748055,0.017820906,0.022791712,0.012636101,0.022961812,0.014791329
0.0025458336,0.0029742916,0.002180334,0.0032163104,0.00261031,0.003028683,0.0021847168,0.0030873378,0.0027758598,0.003905491,0.0023433208,0.0029744825,0.0028390766,0.0028883298,0.0022465428,0.0029654065,0.002955822,0.0032324751,0.0023022254,0.003095317,0.0028734962,0.0033309658,0.0022718231,0.0031390944,0.002703011,0.002989169,0.0022082885,0.002920103
0.0017693043,0.0012196541,0.0013940652,0.0007947644,0.0018693566,0.0012844722,0.0014350414,0.0006713589,0.0016841968,0.0021486839,0.0013416449,0.00060549576,0.0017197569,0.0011967063,0.0013852597,0.0006691098,0.0017913302,0.0015195847,0.0013318221,0.00069933734,0.0016637245,0.0015940189,0.0013602455,0.0007868568,0.0014961918,0.0014870167,0.0011554838,0.00092314085
0.009945305,0.009651533,0.009497976,0.008950361,0.010170516,0.010051719,0.009574664,0.008871981,0.010226297,0.011130754,0.009354492,0.008856857,0.0103715025,0.009715231,0.009397801,0.00903697,0.010212958,0.010381106,0.009301134,0.009020118,0.010098501,0.010168274,0.009422886,0.008948763,0.010174791,0.009396847,0.009661222,0.008772361
0.0020067056,0.0029971122,0.0012372375,0.0025014163,0.001908203,0.001503857,0.0011919936,0.0022563736,0.0015842437,0.0012449186,0.0011314313,0.0017907819,0.0012983283,0.0019738236,0.0014622689,0.0016090949,0.001949815,0.002022624,0.0010941426,0.0017926336,0.001769352,0.0015992165,0.0015094002,0.0025294344,0.0016694625,0.003901275,0.0010547956,0.0028326393
0.0027295589,0.0027269402,0.0027404428,0.0030580321,0.003043739,0.003662638,0.0027763327,0.0031304955,0.0030588706,0.004748861,0.0029408098,0.0032414992,0.0040333034,0.0035547097,0.0026926636,0.0037552437,0.0032630404,0.00355589,0.0029783885,0.0036439856,0.0033321618,0.0034953833,0.002672251,0.0033083796,0.0030968944,0.0028053245,0.0029348691,0.0028777083
0.010025271,0.007182288,0.010856116,0.007197559,0.009803816,0.006664566,0.010933769,0.0071418644,0.00987846,0.006726996,0.010947124,0.0068620243,0.009471913,0.006635817,0.010978758,0.007159142,0.009209284,0.0068431497,0.011006173,0.0070344447,0.0091706,0.006779591,0.010962192,0.007201894,0.009166623,0.008117036,0.010100389,0.008369525
0.015753984,0.0144660985,0.01412412,0.014282227,0.015896428,0.013187882,0.014115206,0.014132035,0.015510873,0.013216726,0.013875095,0.013650577,0.015377756,0.013587689,0.014322789,0.013713996,0.015801294,0.013608066,0.013941149,0.013583358,0.015698913,0.013353404,0.014440294,0.014210494,0.01563286,0.015329997,0.013867108,0.0147342365
0.0028562187,0.0028088728,0.0027996858,0.0026146332,0.0036051632,0.0030006012,0.002807939,0.0027523716,0.003016158,0.0028758803,0.0027146419,0.0027410865,0.003324588,0.0028375746,0.002745088,0.0026809692,0.003534011,0.0026812593,0.0027279577,0.0026628454,0.003368163,0.0027275563,0.0027230978,0.0026336312,0.0028590201,0.0027787327,0.0028045296,0.0025871913
0.0031331857,0.0037911932,0.0032161712,0.0037621935,0.0034312527,0.0037500144,0.0032034556,0.003898851,0.0033374191,0.0040918193,0.0032787642,0.0040314794,0.0035279274,0.0038453182,0.0032110333,0.003730476,0.0036119104,0.0038582524,0.0032617252,0.0040368238,0.0035387,0.0039496343,0.00324407,0.0039048514,0.0034948508,0.0036812187,0.0036004821,0.003517608
0.003104631,0.004532798,0.0026695807,0.0034244657,0.004293227,0.003915914,0.0027092972,0.0035245696,0.0034757853,0.0039917626,0.0027283072,0.0032886586,0.0037596186,0.004657443,0.0028693913,0.003867348,0.0041403016,0.0040293615,0.0027172645,0.0033819159,0.003987463,0.0037552754,0.0028651913,0.003318294,0.00281262,0.0051762583,0.002294731,0.004264422
0.017727112,0.012229502,0.017464925,0.012088199,0.016404204,0.012462691,0.017416378,0.012440459,0.017003346,0.012271841,0.017194867,0.012883091,0.016858852,0.011622715,0.017087817,0.011964723,0.016552687,0.012445057,0.017334854,0.012679195,0.016626025,0.012598709,0.016995195,0.012403476,0.018396346,0.011989609,0.01819518,0.012067418
0.009869146,0.008669166,0.009091211,0.008803999,0.010372241,0.008750439,0.009125976,0.008813937,0.009972779,0.008504514,0.009131368,0.008851433,0.010056671,0.008752239,0.009174005,0.008924528,0.010360797,0.008587981,0.009165319,0.008763643,0.010224362,0.008658767,0.009132171,0.008922223,0.009743508,0.009105579,0.008731572,0.009118867
0.014408028,0.013470439,0.013831766,0.013370681,0.017593639,0.013795952,0.013868606,0.012996225,0.014419818,0.012763238,0.014129213,0.0141330715,0.017052794,0.017766925,0.015347588,0.014186716,0.017716464,0.017604845,0.014894358,0.013347773,0.017539458,0.012177674,0.014619012,0.014852166,0.012380088,0.015382509,0.012708017,0.014325189
0.0044459025,0.0052753408,0.0048088115,0.0044881743,0.005768498,0.005028105,0.0048629483,0.004344205,0.004419402,0.004017508,0.0044984617,0.0043158056,0.0048234146,0.005835271,0.0049210745,0.0044973535,0.0052562593,0.0046045026,0.0046552895,0.004289925,0.0050843954,0.004241216,0.004773005,0.0047025126,0.0036242881,0.0060822964,0.0039925533,0.0052566687
0.047217272,0.053215023,0.046174724,0.04865883,0.04448815,0.053499352,0.04586996,0.05070336,0.043149903,0.060176775,0.04429632,0.048435498,0.0437994,0.04933187,0.04354329,0.047231775,0.04171907,0.052698605,0.04414414,0.04994898,0.042692218,0.05571214,0.04329765,0.04624283,0.04881033,0.04553587,0.050137576,0.043318078
0.008199017,0.007282146,0.008185113,0.0076329787,0.008477847,0.0071343062,0.008212177,0.00746485,0.008348516,0.006780378,0.008397492,0.007398991,0.008056546,0.0073395055,0.008403862,0.007459219,0.00833048,0.006883645,0.008367849,0.007267825,0.008228072,0.006786104,0.0084344465,0.007532573,0.007971203,0.00786217,0.007855936,0.00799861
0.037281234,0.03600787,0.037759263,0.035896145,0.037198268,0.036014218,0.037697766,0.036149137,0.037677415,0.036932476,0.038258333,0.036002204,0.03771046,0.035757486,0.0380914,0.0356595,0.03760286,0.03579002,0.038195416,0.03588773,0.03764807,0.036403857,0.038188055,0.035566844,0.03788465,0.03588369,0.038803782,0.03592548
0.004092562,0.004848373,0.0017653903,0.0021113793,0.0021220248,0.00369246,0.0017689824,0.0025864998,0.0024610043,0.004901147,0.0017097314,0.0029730161,0.0018912554,0.0035057305,0.0016852538,0.0020583153,0.0020203034,0.003676355,0.001693964,0.0024925033,0.0020492037,0.0047344924,0.0016760151,0.0023435433,0.0048078736,0.004292758,0.0018946925,0.0019985556
0.0014485081,0.001972103,0.0012903373,0.0013811032,0.0017728687,0.0019203067,0.001333038,0.0012077888,0.0017225742,0.0014140446,0.001428767,0.00108941,0.0013478199,0.0014235377,0.0012586276,0.0017163197,0.0013612548,0.0017967384,0.0012915134,0.0012711922,0.0014210264,0.0017121594,0.0014127771,0.001256907,0.0016727209,0.002563707,0.000992163,0.0017398715
0.015895864,0.013096396,0.014167789,0.013356714,0.015283974,0.013632818,0.014058777,0.013893294,0.0148255145,0.015458135,0.014013211,0.014162918,0.015486845,0.013754359,0.014396036,0.0123474,0.0155982375,0.013273295,0.014215489,0.0136498455,0.015622377,0.015027563,0.014129297,0.014093248,0.016963037,0.011544999,0.015767407,0.011677833
0.008407831,0.008637961,0.008757074,0.008336433,0.00887862,0.008684377,0.0087521635,0.008379388,0.00875516,0.009129175,0.008864748,0.008286067,0.00893985,0.008873073,0.008816111,0.008354874,0.008866946,0.008557848,0.008842989,0.008383779,0.008913347,0.008902184,0.008869028,0.0083772065,0.008808299,0.008387701,0.008993244,0.008219624
0.015447998,0.013736892,0.01507684,0.012498247,0.017662343,0.014851812,0.015149553,0.012338523,0.01570169,0.013353241,0.015027702,0.012388726,0.017056135,0.01646003,0.015141944,0.0141433915,0.016699815,0.015811844,0.015347803,0.012650013,0.01643739,0.013731769,0.0149661265,0.012613177,0.014476943,0.015169851,0.01397318,0.01366084
0.0052568675,0.0070947288,0.0043212334,0.006216987,0.0060204626,0.007828006,0.004326395,0.006220754,0.0052103163,0.008812114,0.004308228,0.0061426163,0.0059322,0.01039981,0.0043713767,0.0056806523,0.005948973,0.0074258405,0.004348719,0.005966433,0.0056761145,0.008220422,0.0043367743,0.0063547255,0.005525442,0.006229683,0.0044167996,0.0053596855
0.0013386329,0.0018669327,0.0013697108,0.0011332114,0.002155439,0.0019853672,0.0013986429,0.0010394097,0.0015350342,0.0020243048,0.001428612,0.0010118206,0.001917708,0.0029836893,0.0014065186,0.0013605078,0.0017928521,0.0018218239,0.0014833927,0.0010297656,0.0016423623,0.0015853008,0.0014168381,0.001050961,0.0011863748,0.0019721666,0.0010029395,0.0015573938
0.0030328233,0.004111894,0.003235503,0.0036502879,0.0038971782,0.0046372535,0.0032494585,0.0034317852,0.0031295498,0.004302728,0.0032000183,0.0031637668,0.0036129197,0.005158675,0.0033153812,0.0035645603,0.0034966986,0.0037499666,0.0033368547,0.0031747064,0.0033663472,0.003881049,0.0033238411,0.0034065605,0.0029669006,0.003762114,0.0030540864,0.00339911
