GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.09804759,0.08106876,0.109991305,0.0446548,0.13782611,0.122079775,0.11098478,0.046919174,0.13438703,0.10678817,0.1330806,0.052378338,0.10398946,0.077626936,0.08685048,0.049617946,0.12343151,0.028093606,0.11196349,0.036956295,0.092284895,0.1560145,0.13275482,0.034297474,0.09003116,0.072991855,0.1647227,0.029997561
0.35604355,0.40018368,0.35028696,0.42693487,0.3945795,0.48064956,0.35193405,0.43073612,0.3887739,0.4374074,0.35474613,0.43952188,0.34712017,0.40045178,0.3615021,0.42346075,0.37112007,0.30761594,0.34625453,0.40411946,0.34404933,0.4993873,0.3695214,0.40594798,0.3282242,0.3989611,0.33182612,0.39611626
1.1201783,1.0914896,1.3373457,1.0515838,1.1548235,1.0947498,1.3335379,1.0116446,1.1548935,1.0811291,1.3733728,1.0027364,1.0979165,1.0851448,1.1908766,0.9968354,1.1345773,0.95401293,1.3376299,0.95340973,1.1268934,1.1922116,1.3923004,0.93706185,1.144256,1.0491168,1.5261391,0.9781873
10.273601,10.263515,10.960145,10.636918,10.448495,10.285354,10.920164,10.601818,10.49175,10.322908,10.995826,10.552227,10.417215,10.376729,12.275148,10.701914,10.445643,10.44859,10.9672365,10.63368,10.436891,10.333553,10.915368,10.60875,10.260402,10.169705,11.237789,10.590281
0.22567423,0.16838863,0.09267751,0.05303117,0.14997205,0.114848986,0.097114496,0.052192412,0.13482903,0.09445073,0.101647876,0.059777703,0.16114692,0.11580788,1.2890245,0.044916976,0.15011485,0.11230327,0.09574373,0.053379003,0.15285067,0.14977907,0.11658972,0.05716376,0.26314533,0.18908706,0.115413815,0.04966974
0.2616561,0.33837417,0.3162846,0.5554932,0.2870215,0.40342698,0.3061839,0.5731704,0.29179394,0.39364046,0.30325896,0.5583594,0.30252185,0.38061488,1.5055388,0.62529635,0.2977894,0.4040402,0.31717968,0.61457944,0.29330117,0.36415693,0.28346607,0.6148767,0.24093118,0.33898145,0.27086952,0.5577056
16.10032,15.098245,16.379372,14.787142,16.105675,14.933551,16.36909,14.736512,16.129498,14.91029,16.533205,14.692755,16.025343,15.011123,15.654034,14.655446,16.06266,14.949513,16.399044,14.576568,16.066446,15.075473,16.456873,14.607911,16.222948,15.117825,16.89111,14.7674265
1.2823453,1.2827047,1.5416884,1.6423329,1.2923814,1.2298001,1.5110605,1.6383355,1.2363975,1.2279884,1.5561723,1.6229025,1.2704307,1.2505372,3.5674732,1.6942688,1.2657458,1.314319,1.529787,1.6762592,1.2604412,1.2435622,1.5086514,1.6967157,1.2379968,1.2456878,1.5646207,1.6072848
1.6215252,1.5279299,1.6255404,1.4785793,1.6058694,1.5065907,1.6214284,1.462776,1.6106131,1.4954064,1.6292369,1.466753,1.6143813,1.4956977,2.559536,1.4584051,1.6167783,1.5143642,1.6172696,1.4556587,1.6196421,1.5055004,1.6184531,1.4589819,1.654321,1.5348377,1.6738911,1.4567353
0.20255972,0.22003628,0.09720398,0.081815936,0.19630937,0.23273301,0.10220815,0.085722886,0.19223855,0.22100012,0.090340815,0.08488056,0.19546723,0.21207076,0.5627558,0.08255311,0.19680865,0.21050958,0.096637696,0.08500314,0.2005332,0.23409472,0.09881271,0.087859735,0.22875753,0.24249832,0.1024551,0.08630154
0.4326259,0.42473316,0.38206205,0.33946434,0.4545132,0.48090363,0.3843001,0.34246397,0.46692795,0.43994123,0.3816473,0.33992,0.4368451,0.43641192,0.54234505,0.3376341,0.43921655,0.44987887,0.38211092,0.347465,0.4418482,0.47172487,0.37532347,0.327933,0.44534537,0.43868023,0.38020554,0.34103802
0.1850535,0.24233131,0.17175713,0.20429036,0.21739629,0.3083867,0.1727078,0.2047455,0.22463544,0.28848448,0.1656339,0.19703917,0.21542194,0.27228945,0.3924476,0.2083982,0.223823,0.2649747,0.16944437,0.20398992,0.22900952,0.27218416,0.1669317,0.20912324,0.19633847,0.2338114,0.18902582,0.19166034
0.64045924,0.6616321,0.6046112,0.5668802,0.69548666,0.7805951,0.60540044,0.5790437,0.7102953,0.74185216,0.59445953,0.5673832,0.6592153,0.7050192,0.79176104,0.5689679,0.6663315,0.7311688,0.5953345,0.58456,0.66376036,0.7165752,0.57953656,0.55223775,0.6424761,0.6785877,0.5949824,0.57011724
0.59596086,0.76837546,0.64220715,0.75134295,0.6437577,0.90183353,0.6385149,0.76108086,0.6678798,0.8433598,0.6319211,0.73299867,0.59738535,0.7881165,0.90320873,0.7642029,0.597275,0.8443274,0.63045514,0.7378799,0.60498804,0.8078089,0.6053261,0.7224711,0.5910059,0.7446324,0.6243852,0.72148556
0.04320198,0.06994272,0.040045638,0.056948,0.0731488,0.13484274,0.039776545,0.054719154,0.07019607,0.09987703,0.03307048,0.04390899,0.058782186,0.08835638,0.26452214,0.05217405,0.062135834,0.09398679,0.035084724,0.050377738,0.06207667,0.092585124,0.029474368,0.042687334,0.046835247,0.067057654,0.044918958,0.04284914
0.088574216,0.094522074,0.062208407,0.09084454,0.124213144,0.15185247,0.0625426,0.093605414,0.110653356,0.12298053,0.052713998,0.08415596,0.11454386,0.11893638,0.24902375,0.092308156,0.11600303,0.10626804,0.058161456,0.09446723,0.11239562,0.113411464,0.05251014,0.08711993,0.08742172,0.09198684,0.052219436,0.08331819
0.3918954,0.31764564,0.31372923,0.28954628,0.40426105,0.31090784,0.31733906,0.2947539,0.3776216,0.32538614,0.3115083,0.3066909,0.42151412,0.33180994,0.3920377,0.30205098,0.42771438,0.2960147,0.31760344,0.29924208,0.41961518,0.30864903,0.3320617,0.31475866,0.3906331,0.3171634,0.3084981,0.30852556
0.1527314,0.19190206,0.1704327,0.18709342,0.17924762,0.24722032,0.16818887,0.18684037,0.17897715,0.21684739,0.1672634,0.17379862,0.16521767,0.19571792,0.2880535,0.18853065,0.16443515,0.20658025,0.16434288,0.18734576,0.16804019,0.20735207,0.15363546,0.16943926,0.1522589,0.17290178,0.17645775,0.16347553
2.5362442,2.4120243,2.6344345,2.3914237,2.5399299,2.4592218,2.627417,2.3847282,2.6081204,2.4459312,2.65812,2.3780818,2.5225916,2.3858106,2.5579555,2.4157171,2.5342114,2.4690766,2.6333241,2.4072287,2.5021908,2.470551,2.5911193,2.3581784,2.5442145,2.4230306,2.6664276,2.387234
0.02847468,0.052960254,0.020821165,0.05021566,0.035791207,0.07535799,0.020038271,0.045418374,0.033033594,0.05289932,0.016723515,0.032239094,0.030391388,0.0485447,0.33244583,0.0451185,0.029707495,0.047052182,0.017895851,0.044933055,0.03135238,0.07297584,0.012523625,0.03478257,0.03047454,0.05149653,0.019139381,0.033531673
0.038544375,0.07123936,0.029751908,0.047677677,0.052438993,0.082422055,0.029003892,0.047760583,0.045138847,0.07672058,0.030383216,0.04467265,0.04926941,0.07782581,0.02965947,0.046243418,0.04049895,0.06964012,0.030158427,0.044383243,0.044220295,0.06707226,0.02936995,0.04641876,0.038678683,0.067641936,0.03620617,0.03991775
0.07128428,0.11673512,0.059421167,0.097110905,0.07590894,0.12162692,0.06010398,0.0929687,0.07362717,0.10598077,0.056769587,0.08549156,0.07517583,0.11033462,0.057200097,0.093375675,0.07277959,0.118282385,0.05551425,0.09282921,0.070749,0.11978195,0.05742569,0.096513875,0.07200397,0.118642606,0.061890602,0.09194066
0.14423253,0.1117527,0.100869425,0.10329718,0.17362933,0.13057327,0.10538372,0.102445655,0.16853131,0.13068166,0.10039602,0.114022985,0.1663323,0.13510366,0.10485336,0.10309719,0.14404668,0.12386706,0.10446234,0.10863125,0.15088134,0.12745333,0.10713227,0.10267062,0.13792638,0.11222327,0.08350325,0.10294718
0.2078082,0.15924124,0.16269113,0.17021672,0.25503483,0.20087698,0.16974375,0.16490118,0.2601961,0.17197357,0.16138148,0.17288388,0.23678847,0.19564892,0.17544912,0.17006285,0.21062307,0.16476703,0.16910858,0.1725645,0.20852874,0.19313022,0.18101595,0.15770549,0.20677987,0.15455504,0.14272495,0.14939229
0.17705064,0.18900283,0.15699646,0.15755153,0.19181968,0.1908012,0.15806273,0.15721324,0.19992986,0.18967144,0.15642647,0.15749675,0.19255355,0.19332482,0.1618872,0.15767105,0.18640634,0.19290501,0.15901153,0.15656613,0.18629803,0.19697163,0.16557907,0.15803489,0.18271475,0.20109335,0.15598594,0.15988867
3.1727743,3.1134846,3.2793307,3.0702949,3.1108818,3.0033977,3.2516642,3.0918224,3.0757735,2.9800792,3.2899587,3.0122092,3.0808187,2.975348,3.2440622,3.0675557,3.119934,2.9958832,3.2708123,3.0222697,3.1039352,2.970565,3.219665,3.0923407,3.1717365,3.1244872,3.3515222,3.1107535
0.074437186,0.07387127,0.066005774,0.07248284,0.08524985,0.068033256,0.07035195,0.07015337,0.079553254,0.06286904,0.06449845,0.073563494,0.08741074,0.0664084,0.0664891,0.06825027,0.08666148,0.07579699,0.065193035,0.07054892,0.08671277,0.067269884,0.06778379,0.07344863,0.06792319,0.07557485,0.05526065,0.07290959
0.05073634,0.1215468,0.048583668,0.07913878,0.059291977,0.10997457,0.05078447,0.079046875,0.05665529,0.10000248,0.049509265,0.07477294,0.06656697,0.10200642,0.050203748,0.07308983,0.0706737,0.11779185,0.04844304,0.073810704,0.06974696,0.105833836,0.051459484,0.07815578,0.05009319,0.1215888,0.05022941,0.07323646
0.6365471,0.76945704,0.64784414,0.67966115,0.6320519,0.6850632,0.65310067,0.6797415,0.6458397,0.7044343,0.6511275,0.68355614,0.6422532,0.6442007,0.6476627,0.66121423,0.637971,0.72658885,0.64540744,0.6645442,0.6338309,0.68038994,0.64747906,0.67424655,0.6367644,0.7455231,0.64386946,0.70422184
0.4156529,0.16193652,0.391605,0.2386494,0.46053106,0.18746208,0.39858574,0.2333311,0.4529923,0.1659357,0.40099022,0.2458818,0.48708636,0.2520997,0.40883237,0.24454804,0.4970719,0.18599547,0.40944654,0.26185206,0.49753278,0.20314713,0.41597673,0.24790844,0.40331155,0.15872619,0.36276245,0.23481397
5.215391,4.4734597,5.219503,4.6780276,5.2881246,4.5443826,5.2430377,4.693803,5.349977,4.742386,5.2204156,4.7856307,5.344449,4.6286483,5.2632985,4.773577,5.3059764,4.5547605,5.2362814,4.7683005,5.3411527,4.669047,5.292337,4.708814,5.2347884,4.5038548,5.183947,4.752704
0.039968953,0.116319686,0.02572411,0.060701657,0.039408036,0.1174905,0.025535487,0.057096515,0.025898136,0.08876398,0.027099753,0.050901517,0.032230582,0.1271935,0.022064496,0.052893005,0.03390869,0.08898009,0.024683606,0.052636016,0.03283165,0.099905886,0.02080446,0.055928897,0.035497066,0.12785876,0.03136624,0.047753576
0.2049234,0.33440205,0.22209112,0.3116791,0.21449254,0.35999426,0.23450592,0.30299076,0.20685421,0.30757174,0.2226019,0.29949847,0.2247467,0.37414208,0.2230892,0.28867435,0.21851206,0.3351257,0.21508008,0.30007076,0.20628157,0.3494456,0.22235265,0.30090338,0.18413745,0.3582683,0.2142063,0.2869807
0.50551486,0.48578683,0.49857786,0.44075158,0.49731904,0.47483686,0.49883667,0.43823144,0.4936818,0.4447015,0.4921164,0.42675716,0.49385777,0.46533355,0.4946142,0.42465168,0.49020797,0.46629682,0.49307638,0.42555156,0.4903476,0.45859483,0.49322304,0.43023652,0.49620906,0.49005565,0.49695686,0.44279823
1.0935421,0.6099495,1.0638613,0.8415592,1.1324894,0.68727267,1.061588,0.843543,1.1196483,0.7565409,1.0673544,0.9151586,1.1634276,0.7348282,1.0549629,0.94910866,1.1257539,0.63451266,1.0921154,0.89930576,1.1499158,0.7082077,1.0541717,0.8701368,1.092985,0.5898728,1.0070727,0.8438858
0.12759872,0.07391455,0.13040477,0.112750694,0.13358572,0.0754445,0.1335842,0.112945065,0.14626469,0.09937334,0.12833044,0.12506245,0.14575483,0.07328485,0.12984762,0.12699705,0.13197932,0.08841649,0.13422975,0.1291742,0.13585846,0.08979393,0.1318015,0.11786194,0.13022389,0.07680203,0.113737874,0.11767267
0.037988465,0.03462759,0.03191854,0.024216603,0.042339075,0.028778557,0.034219548,0.023769813,0.0470482,0.037707917,0.030352145,0.028842974,0.047889356,0.029332379,0.031867743,0.030863909,0.04107149,0.031152522,0.03291737,0.03154419,0.041387547,0.03277248,0.03281071,0.026670089,0.037454464,0.04575738,0.023801545,0.028877478
0.53572834,0.6751426,0.5418212,0.57832617,0.52675325,0.63287246,0.53495604,0.5764971,0.5151562,0.5961965,0.5454119,0.55622214,0.511329,0.63920707,0.54208124,0.5669119,0.5262403,0.6087179,0.54060286,0.5544141,0.524403,0.6111573,0.5394781,0.575759,0.5330706,0.70052266,0.5629729,0.57525694
0.027348407,0.08101405,0.0226044,0.047864232,0.025253437,0.058596857,0.021715907,0.04488218,0.021692498,0.042272985,0.021445861,0.038975842,0.019819893,0.06613464,0.02466255,0.037695087,0.023589738,0.06011377,0.021445442,0.039165556,0.022847006,0.055707317,0.024922201,0.047621492,0.022534192,0.10026696,0.021896614,0.049064245
0.07354818,0.06374291,0.07367409,0.08098222,0.08204138,0.076811984,0.07431344,0.08260711,0.07705758,0.087074466,0.0770396,0.09343563,0.100451596,0.079828516,0.06953869,0.10040123,0.07800082,0.07700131,0.080421224,0.09909492,0.08406732,0.0792421,0.06753442,0.08722903,0.07291259,0.072721414,0.0646171,0.07916834
0.047093738,0.10941241,0.05220442,0.07193311,0.04888177,0.10461162,0.05299252,0.071847156,0.049577337,0.096813634,0.053615723,0.07095056,0.05662965,0.10543348,0.05254538,0.07605345,0.049102627,0.102127716,0.05325069,0.07328437,0.04935541,0.104501635,0.052514847,0.07325223,0.048153963,0.12578431,0.05641812,0.07105592
1.5397656,1.3579686,1.4786743,1.3837819,1.5562721,1.3874335,1.4791372,1.3874599,1.5475342,1.4168555,1.475736,1.4089909,1.5769064,1.368522,1.4701189,1.4118345,1.5414139,1.3769703,1.4875338,1.4063224,1.5562109,1.384039,1.4687184,1.383588,1.5458782,1.3629544,1.4531015,1.3942485
0.19499014,0.15608877,0.16869192,0.22450641,0.20485066,0.16791196,0.16933663,0.22137418,0.18926911,0.18487506,0.16982906,0.23581399,0.2111027,0.18488213,0.17392217,0.21906172,0.20769587,0.17122373,0.17953493,0.23425369,0.19535442,0.16631207,0.16699024,0.22953396,0.18601853,0.15191033,0.14961845,0.21354595
0.12471922,0.16729383,0.13910517,0.121614486,0.13658537,0.15122345,0.1386573,0.124369234,0.12872407,0.14532433,0.13846679,0.12328529,0.13364863,0.1721724,0.13815634,0.1269488,0.13358364,0.15418823,0.13613568,0.12461815,0.13270305,0.1482596,0.13962673,0.12151455,0.12678288,0.18146847,0.15089636,0.1265503
0.114598766,0.11617303,0.089675404,0.10063095,0.11462011,0.10338792,0.0904078,0.09793246,0.11113985,0.10533633,0.09090319,0.1022286,0.11230428,0.10645487,0.09206787,0.101547986,0.1156557,0.10411838,0.09269238,0.10230313,0.112589784,0.10316634,0.09142106,0.10070176,0.11287336,0.12968113,0.08201023,0.10548153
0.62189573,0.51584244,0.60356534,0.48788974,0.59622014,0.5028544,0.6027403,0.50134987,0.6124367,0.48944342,0.60361785,0.50688493,0.60690755,0.4793646,0.59920865,0.48951808,0.6026981,0.50704426,0.6020537,0.5073189,0.6050486,0.5056085,0.5997592,0.49631214,0.637955,0.50290376,0.62244767,0.48862076
10.083225,8.872379,9.692322,9.284341,9.996807,8.953145,9.700518,9.274203,10.019268,9.006939,9.70869,9.356369,10.047806,8.812103,9.717706,9.222112,10.053805,8.949708,9.762664,9.322207,10.001464,8.975017,9.684201,9.28148,10.075082,8.825611,9.551651,9.332404
0.83397186,0.9751679,0.85948336,0.7007135,0.7532691,0.8913737,0.8595205,0.73081535,0.7698056,0.79986125,0.8447769,0.7194404,0.68111527,0.7551628,0.84205633,0.7460937,0.7078683,0.9651143,0.8068978,0.7236094,0.7713225,0.8446247,0.8664743,0.7354744,0.8336189,1.0212153,0.89306444,0.7332366
0.049994174,0.10624965,0.071134806,0.046165988,0.07510946,0.08941176,0.07124602,0.043923415,0.054963164,0.07112156,0.067744635,0.041839793,0.058511365,0.10516216,0.07033225,0.048284627,0.064916104,0.08094858,0.061965704,0.03831069,0.065177165,0.07171319,0.07390701,0.050090466,0.044946127,0.12698203,0.080668464,0.05269117
0.36783707,0.4012459,0.3506486,0.40712515,0.35825846,0.4058022,0.3503718,0.40697366,0.35392222,0.42237103,0.34764752,0.40902552,0.35741952,0.40214264,0.34609556,0.4014537,0.3536729,0.40309268,0.34877333,0.4097781,0.3523576,0.408906,0.34483472,0.3994523,0.36862615,0.3998893,0.35555467,0.38925526
0.34732488,0.2581618,0.31718457,0.28972596,0.32855886,0.26124972,0.31794602,0.2874279,0.3336364,0.26198027,0.32021224,0.28935155,0.3282488,0.25960967,0.3208122,0.27861926,0.33072713,0.2551121,0.32371238,0.29006168,0.328073,0.2623595,0.31867993,0.28465578,0.34186417,0.262013,0.3044388,0.28659806
5.768067,5.454589,6.010871,5.3396935,5.846361,5.3977094,6.005755,5.3524747,5.846422,5.2851086,6.0298715,5.3227115,5.8289623,5.4104013,6.0181656,5.385932,5.8290677,5.39511,5.990717,5.3118887,5.8481736,5.3401127,6.043451,5.3587017,5.7813406,5.514513,6.1101527,5.419421
0.4210909,0.2350119,0.3144059,0.29931363,0.35264307,0.21790248,0.31681564,0.30386165,0.37911633,0.2444547,0.3206362,0.33356565,0.3748774,0.19342194,0.32828215,0.2845728,0.38670495,0.22159274,0.3351805,0.3218199,0.37824908,0.231518,0.31753263,0.30649692,0.41436866,0.21384665,0.271009,0.31201285
0.31874794,0.22437446,0.26047692,0.32959664,0.3058495,0.2387391,0.26306632,0.3135437,0.31294966,0.23828837,0.26801082,0.33012143,0.32135442,0.23079433,0.27288347,0.31186768,0.32907024,0.22890973,0.28029716,0.3209105,0.3149055,0.2298935,0.26508194,0.32543853,0.30680057,0.23061138,0.21647936,0.32649243
0.33199495,0.27430454,0.27728918,0.283758,0.31352964,0.2806192,0.27649355,0.2884542,0.31007197,0.30848974,0.27766892,0.2972393,0.32306495,0.2807354,0.2856285,0.26241276,0.32890585,0.2746627,0.28516808,0.28712222,0.32265848,0.2997565,0.27877232,0.29271787,0.33929184,0.26398602,0.2872743,0.25820234
0.6323423,0.43568137,0.5773708,0.5571807,0.61851513,0.4355911,0.57928556,0.54780346,0.6274206,0.43966463,0.5867703,0.5598355,0.6372931,0.41146842,0.5935923,0.52359045,0.64468175,0.42825043,0.5996057,0.55999124,0.6324295,0.43174133,0.58577114,0.5516667,0.6261484,0.40707076,0.5404108,0.55410004
0.55779785,0.40183777,0.5110089,0.49707028,0.59465426,0.43137988,0.51401603,0.48165676,0.55247605,0.38109982,0.5132868,0.49178943,0.58490664,0.4222463,0.52082473,0.4971368,0.5841437,0.43577108,0.53031224,0.49350813,0.56663626,0.3919422,0.5097976,0.4914781,0.51726204,0.412066,0.45277017,0.50895685
0.37232655,0.19704641,0.27718788,0.29724878,0.3700613,0.21148054,0.27889776,0.2922011,0.3551332,0.22028725,0.2856336,0.31267732,0.3875354,0.22365014,0.29968488,0.26088628,0.40000182,0.20561396,0.3058091,0.30670696,0.3755542,0.21505915,0.2847546,0.30180183,0.35529605,0.17758635,0.2363599,0.28366402
0.5750853,0.26629734,0.4762126,0.49303567,0.5832318,0.28486094,0.47977486,0.4728317,0.56252545,0.2563435,0.48973072,0.49786603,0.5965021,0.26765636,0.50316024,0.43855152,0.60714424,0.2751465,0.5158221,0.5007001,0.576112,0.2683965,0.48497507,0.4867959,0.5376052,0.21460971,0.39692417,0.48156682
0.10132646,0.07476972,0.076827206,0.1453803,0.1220784,0.08327692,0.078014985,0.12846093,0.0994026,0.07594878,0.078477696,0.13670515,0.1214684,0.09354348,0.08319161,0.120790884,0.12335895,0.07467858,0.087615706,0.13314037,0.10870991,0.07067338,0.07754252,0.13966364,0.08486163,0.06998646,0.055050716,0.12618595
1.4003717,1.1416628,1.3465626,1.3600948,1.3818033,1.1586363,1.3466245,1.3444539,1.3856126,1.1652265,1.3540661,1.3541309,1.4062684,1.1523958,1.3664616,1.2966143,1.4160366,1.1621319,1.3690107,1.3609406,1.4015063,1.1917142,1.3569064,1.3546225,1.400123,1.0827469,1.3355672,1.3188081
0.82668346,0.6287685,0.6936715,1.0732942,0.80187374,0.69747084,0.69843155,1.0099131,0.80201757,0.7254613,0.7128839,1.0320407,0.81722105,0.70594466,0.7268379,0.96731204,0.8353655,0.62281346,0.74217886,1.0154315,0.80275667,0.7132459,0.7070009,1.0405465,0.7884551,0.5756089,0.59047085,0.9888226
1.7234876,1.6904541,1.7191132,2.0244064,1.7579688,1.7558912,1.7212605,1.9714682,1.7250754,1.7607677,1.7239677,1.9902736,1.7611415,1.7980825,1.7315369,1.9592963,1.7633367,1.7550738,1.740918,1.9692277,1.7390959,1.7414292,1.7176287,2.0144525,1.6821066,1.658097,1.6629484,1.9428179
0.079421975,0.14933757,0.1300156,0.05780159,0.08749175,0.12753083,0.12851945,0.060104977,0.08648811,0.118359365,0.122862734,0.055486105,0.077891506,0.1291588,0.1160187,0.06907059,0.07335608,0.17753072,0.10985164,0.06094878,0.08304186,0.12159289,0.12620394,0.061660912,0.09522905,0.164146,0.17851208,0.057642445
0.14481467,0.16445705,0.11758704,0.15250818,0.14312989,0.19003828,0.11841364,0.14550464,0.13725473,0.19545892,1.0787394,0.1368375,0.15578209,0.2178155,0.11886417,0.14597797,0.14778386,0.23666114,0.11929788,0.16456869,0.16182195,0.20504197,0.118701406,0.14233232,0.15353642,0.15751693,0.13924177,0.14536834
1.9847082,1.8969404,1.942812,2.0171382,1.9712456,1.8916245,1.9396405,1.9970262,1.9703406,1.9070948,3.1014884,2.0008006,1.977483,1.9133663,1.9549062,2.012654,1.984595,1.9440477,1.9575008,2.03299,1.975893,1.9082687,1.9533912,2.0068674,1.9904313,1.8974503,1.9237754,2.0228422
0.14712876,0.1197883,0.14146546,0.15989836,0.15208855,0.1519688,0.1435133,0.1482217,0.14353146,0.16532473,1.2068325,0.15436165,0.14978518,0.18245324,0.1384271,0.1471849,0.14141299,0.17464921,0.14004329,0.16374291,0.15949477,0.18196797,0.13760576,0.15664893,0.13874348,0.12779686,0.13552938,0.158766
7.540037,8.20554,7.934248,7.130011,7.615552,8.399997,7.9438705,7.2151732,7.6367965,8.538786,4.421619,7.225327,7.6630607,8.512417,7.8727202,7.184976,7.5956016,8.317811,7.8668323,7.1979327,7.709192,8.611083,7.9000883,7.1088014,7.613142,8.148761,8.421129,7.0793033
0.16544355,0.05213315,0.045536123,0.050327577,0.11027881,0.096540816,0.041274555,0.048280146,0.09235016,0.1303747,0.28256977,0.050859686,0.062270563,0.22247614,0.04449762,0.050634146,0.10641611,0.18076582,0.04366261,0.050379165,0.065352105,0.19253807,0.041126795,0.04836076,0.16617456,0.050681487,0.034512345,0.048405882
0.12752633,0.057127316,0.048699114,0.07391282,0.10752276,0.091390796,0.046136893,0.073295675,0.08552944,0.10424618,0.21503185,0.0728486,0.07559747,0.14536664,0.048508126,0.072119996,0.098951586,0.13641962,0.049314026,0.07061176,0.07734864,0.13141747,0.04644997,0.07040521,0.12484812,0.055019878,0.04298252,0.06733271
1.9317918,1.9764168,1.9584901,2.028973,1.9169762,1.9747056,1.9504882,2.0410476,1.8997099,1.9706066,1.909257,2.0228062,1.8799338,1.986133,1.9575503,2.0398235,1.9089516,2.007805,1.9598763,2.023726,1.876357,1.9795595,1.958924,2.0247765,1.9299442,1.9395449,1.9945705,1.999192
1.6232249,1.3014342,1.5116069,1.417589,1.6469334,1.3314209,1.5236372,1.3901216,1.6500087,1.3561753,2.9123056,1.4016173,1.7237165,1.369321,1.5425941,1.3891852,1.6681911,1.4599808,1.5474849,1.4044724,1.7636547,1.3683308,1.5403479,1.4067016,1.6252265,1.3376648,1.4673686,1.4492085
0.15345675,0.20491461,0.1503366,0.16278417,0.14311323,0.15687576,0.14869043,0.16426954,0.15361747,0.15102778,1.3867466,0.1602392,0.17713128,0.15968792,0.15570548,0.16814427,0.15914147,0.14762466,0.15559241,0.15581754,0.19948222,0.15335633,0.1572091,0.15869896,0.16592683,0.19782425,0.17239052,0.1478637
0.7474096,0.6374195,0.76912034,0.911081,0.7881343,0.69553715,0.7805025,0.8486102,0.8037345,0.73838776,2.7851913,0.8485997,0.90795594,0.73735327,0.8099176,0.815705,0.818955,0.844654,0.81726146,0.87719285,0.9669517,0.7749017,0.81403065,0.8736617,0.74820095,0.60340196,0.76124203,0.85508627
1.175685,1.6253914,1.4078358,1.7117354,1.1354294,1.5930481,1.3861337,1.7183894,1.1295589,1.5620204,1.5261749,1.6908547,1.0597427,1.5710381,1.3698415,1.7196172,1.1242536,1.5263779,1.37441,1.7034253,1.0408729,1.5506241,1.3754325,1.691258,1.1697409,1.5266722,1.4960545,1.5750885
2.4996483,2.114409,2.1399102,2.1449003,2.4446607,2.0210297,2.142042,2.1639376,2.4641385,2.0128264,3.3579724,2.14779,2.4581702,1.9983493,2.1846945,2.1602156,2.4792695,2.1219263,2.1722467,2.1661007,2.4413736,2.0180693,2.1730542,2.1731782,2.5263803,2.221906,2.0287201,2.2494516
0.13685241,0.30137503,0.19640866,0.5230538,0.13057612,0.32314843,0.1912531,0.5076351,0.13550991,0.30052197,1.3561972,0.47381687,0.13881072,0.323156,0.19641024,0.48803034,0.13599896,0.3205481,0.19988276,0.51821905,0.14583033,0.31932068,0.19776729,0.50207937,0.13252832,0.256848,0.19582248,0.43565696
0.058584582,0.10983738,0.06429744,0.1512365,0.055324778,0.1060349,0.061693046,0.1477452,0.05810339,0.09630644,0.72656375,0.13649708,0.062921464,0.10295213,0.060189173,0.14292316,0.05935463,0.09131284,0.06026734,0.14913075,0.06669198,0.096914396,0.060923506,0.14369582,0.06545635,0.097136095,0.080659434,0.1117497
