GHAR2H_M,GHAR2H_M_IV,GHAR3H_M,GHAR3H_M_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.6257718,0.5343392,0.6249956,0.5341754,0.61465436,0.5348667,0.55976397,0.5377191,0.617239,0.54893506,0.5587049,0.53707117,0.6250971,0.5484258,0.5639939,0.53104436,0.62904793,0.55089563,0.5573658,0.53200567,0.62452745,0.5531788,0.5600698,0.5313088,0.6230108,0.551745,0.5625513,0.5411027,0.6013947,0.5297132,0.5415307,0.5415236
1.1518694,1.2250259,1.1504776,1.2249811,1.1789484,1.2220092,1.2567619,1.1699282,1.1766285,1.1484789,1.2588779,1.1698216,1.1628932,1.1539378,1.2466314,1.1825393,1.1541054,1.1734768,1.2644211,1.1842874,1.1595933,1.1361864,1.2559029,1.1898465,1.1441218,1.1430973,1.2475935,1.1661541,1.2072597,1.2001045,1.29888,1.1644843
0.20340838,0.20393811,0.20645203,0.20325652,0.20630541,0.204381,0.19385673,0.1866143,0.20821075,0.20910971,0.19392376,0.18764341,0.21172625,0.20544355,0.19757514,0.19331284,0.20468955,0.21035884,0.19637527,0.18679896,0.2092309,0.2001549,0.19365041,0.1878953,0.20214358,0.20903493,0.19182946,0.184423,0.20219837,0.2034807,0.19142465,0.18571101
0.5807318,0.6224791,0.578284,0.6234271,0.57673794,0.6201653,0.5878212,0.58885986,0.57536495,0.6078229,0.58880985,0.58757627,0.5796723,0.60108656,0.5892949,0.5864352,0.580186,0.58320814,0.5898764,0.5906417,0.57914096,0.61591893,0.5902564,0.58993673,0.58086276,0.5861201,0.59120554,0.5928173,0.5870086,0.62383276,0.59667724,0.5916569
0.13222675,0.17400475,0.13818316,0.1731144,0.1320356,0.17400412,0.13243952,0.14637165,0.13258782,0.1662837,0.1325296,0.14591263,0.13772747,0.16386928,0.13510388,0.14960393,0.13471018,0.15918796,0.13424702,0.14689326,0.1393576,0.16668816,0.13437288,0.15109608,0.13455191,0.16440643,0.1332461,0.1504176,0.137238,0.16836093,0.13474791,0.14407061
0.23605831,0.3760984,0.2453385,0.37565312,0.23687951,0.37304637,0.2335467,0.27644902,0.23787956,0.3553748,0.2368788,0.27777794,0.22795723,0.3025461,0.22733071,0.26525727,0.23966035,0.29071534,0.23473832,0.28033555,0.22827952,0.3650892,0.23542523,0.26628417,0.23978764,0.25161028,0.23865822,0.286537,0.22966576,0.3545718,0.24236375,0.27599126
0.78878284,0.8338763,0.7910188,0.8325573,0.7872024,0.8347333,0.8225106,0.7993138,0.7916299,0.8096643,0.82780546,0.796695,0.7833671,0.81338143,0.8222345,0.79877126,0.79051864,0.79990476,0.8277355,0.8004643,0.7907803,0.82276934,0.824833,0.8005427,0.7952195,0.8088622,0.8261853,0.79804367,0.8046253,0.8285122,0.84007657,0.79781365
0.4133997,0.28332534,0.40911916,0.2835919,0.4090676,0.28262925,0.388001,0.326902,0.4067186,0.28628844,0.38355348,0.32780278,0.43308422,0.29731026,0.39880094,0.34237054,0.4088549,0.32038906,0.38767675,0.32787675,0.42233172,0.3049044,0.38851485,0.3451449,0.39755273,0.32208955,0.38317212,0.3427615,0.39498284,0.2791545,0.3716742,0.3278539
0.49077347,0.47137737,0.48999283,0.47117674,0.49153423,0.4719523,0.4917656,0.47633207,0.48892996,0.47524345,0.48861456,0.4772872,0.497326,0.47993994,0.4950999,0.4859402,0.48882502,0.4903245,0.49029592,0.47713673,0.49590212,0.474112,0.4908928,0.49532503,0.4883017,0.4968161,0.48921588,0.4910127,0.48888633,0.4725849,0.4886812,0.47543943
5.9775295,5.582572,5.9854326,5.5787373,5.9676795,5.583122,5.932818,5.849228,5.956644,5.6323247,5.926311,5.852094,5.966124,5.7231803,5.937832,5.8767285,5.9492087,5.6768255,5.9345984,5.831251,5.9641075,5.60807,5.926237,5.9040036,5.938478,5.7060037,5.9126077,5.881635,5.897578,5.547727,5.859162,5.8487434
0.15744525,0.18142664,0.16170433,0.17991364,0.15538853,0.18344028,0.14353634,0.23404971,0.16195819,0.20188384,0.14901708,0.23469575,0.14253499,0.24516775,0.14501414,0.242192,0.14891662,0.19859242,0.15484548,0.23793407,0.15208419,0.18146247,0.14147933,0.24948049,0.14858426,0.19220786,0.13601026,0.23074026,0.123766616,0.16947842,0.11667499,0.22634456
8.296641,8.0517645,8.289684,8.051385,8.301704,8.0523,8.286029,8.097388,8.301153,8.044492,8.281242,8.097813,8.302206,8.022783,8.280164,8.09058,8.292716,8.0551405,8.277596,8.092935,8.309513,8.057507,8.281669,8.0892105,8.296243,8.032072,8.281645,8.093634,8.257074,8.058031,8.27973,8.115355
0.5394195,0.5498067,0.5418638,0.54812247,0.5249621,0.55096763,0.5355971,0.6951162,0.51768386,0.5693242,0.5357896,0.6935151,0.5313449,0.6162384,0.54481655,0.70481545,0.5247143,0.5651534,0.5484995,0.7007813,0.5305004,0.54861575,0.5396907,0.71201307,0.5274362,0.5717725,0.5277555,0.6948223,0.4796463,0.5397213,0.48925966,0.68687963
0.8930041,0.84321696,0.90050864,0.8433679,0.90575814,0.8429019,0.9315213,0.94475,0.9000618,0.88329494,0.92740303,0.9489074,0.88179857,0.904539,0.919607,0.9567187,0.87266153,0.8550296,0.9171442,0.9324139,0.8656091,0.8622994,0.91998744,0.96114665,0.8765107,0.9107483,0.9146166,0.9333987,0.9116103,0.83389956,0.92497414,0.93168235
0.80477923,0.70128524,0.8009033,0.7010977,0.7975886,0.7024478,0.80606943,0.84854084,0.77808344,0.70237213,0.7948404,0.84486777,0.7950007,0.73052484,0.7942455,0.84179413,0.777864,0.7170117,0.7893638,0.8276118,0.7753003,0.6952914,0.80031735,0.85826063,0.7652002,0.7541467,0.79372483,0.82923543,0.78777295,0.6932705,0.78137064,0.84708774
0.2999388,0.38029915,0.30282328,0.37939844,0.30307192,0.38165224,0.30559367,0.3563984,0.31565613,0.38594168,0.30768123,0.36209136,0.3265097,0.35087124,0.31598803,0.35999185,0.32286873,0.35118404,0.31092498,0.37002698,0.34906143,0.4449047,0.3088808,0.35005784,0.3505835,0.32814947,0.31113535,0.3704074,0.29057273,0.38889375,0.31340128,0.35095233
0.89731735,0.85096514,0.900031,0.85199136,0.9079532,0.84727764,0.9222637,0.879608,0.90430444,0.8649077,0.92162484,0.8799774,0.8875918,0.88319004,0.9095445,0.87832,0.8846881,0.8565463,0.91336447,0.8653975,0.8815392,0.84327555,0.91608536,0.89544064,0.88722825,0.9283814,0.9127405,0.86352617,0.9481641,0.83138996,0.93959063,0.8698753
5.0045304,4.492474,4.9824843,4.4890633,4.9958196,4.5001316,5.0041604,4.798928,4.9486923,4.4965677,4.986999,4.783772,4.970976,4.6109977,4.9698343,4.800587,4.9141665,4.5323415,4.962217,4.7327185,4.90059,4.5227046,4.9875636,4.8339047,4.881077,4.7622795,4.9674997,4.725113,5.0614934,4.4668245,4.9812336,4.8044047
0.6181872,0.6850861,0.6280064,0.6828847,0.62256736,0.6863919,0.6157107,0.6699663,0.63676786,0.6826553,0.6156145,0.6728799,0.66397667,0.6873862,0.62313426,0.6833147,0.64561796,0.66213983,0.62009984,0.6869645,0.6773058,0.67737824,0.618713,0.6687121,0.65056926,0.6339519,0.6184406,0.68458223,0.5943698,0.68453616,0.6138729,0.664759
0.63823324,0.49916345,0.6354114,0.4993586,0.6457781,0.4988763,0.6858509,0.69015115,0.62911165,0.50195444,0.6824863,0.683347,0.58917,0.51718646,0.6572187,0.6483587,0.5953485,0.526302,0.6627512,0.6443711,0.55923384,0.58386993,0.66803056,0.717905,0.5984008,0.6629872,0.66002566,0.6455748,0.6858148,0.4933805,0.676839,0.6858828
0.72976804,0.7071565,0.7369783,0.70687944,0.7317497,0.70549864,0.7750586,0.8211309,0.73111707,0.71087784,0.7773343,0.81977415,0.7284552,0.7156611,0.7766291,0.7924124,0.7268614,0.72089744,0.7739394,0.7898652,0.74734825,0.7128133,0.77128196,0.799654,0.729876,0.7089366,0.76827794,0.8040965,0.74142164,0.7057009,0.7766944,0.8202124
0.21968943,0.2554115,0.22920741,0.25366354,0.21553543,0.25691333,0.17760457,0.1860664,0.22986712,0.26396158,0.17848153,0.18965702,0.23446134,0.2718222,0.18394448,0.21396741,0.25340888,0.22922099,0.18883799,0.21985704,0.25460774,0.33659774,0.18755211,0.22261429,0.23948531,0.41094476,0.18774167,0.1971165,0.19822708,0.25152045,0.18688948,0.18382896
0.37776452,0.33982813,0.38102093,0.33942273,0.37412795,0.34110463,0.34749806,0.4016464,0.3614428,0.3443138,0.33928227,0.39370912,0.37095043,0.3428739,0.34154752,0.380016,0.36294752,0.34238833,0.33265892,0.37345895,0.36930257,0.3591558,0.33591944,0.36567006,0.35960525,0.4454334,0.33502957,0.38497174,0.3556269,0.33375528,0.3274735,0.40135932
1.1351836,1.1552993,1.1453788,1.1543454,1.1300815,1.1568296,1.168114,1.2039526,1.1211308,1.157159,1.1680545,1.1965746,1.135967,1.1694723,1.1643338,1.1822042,1.1183089,1.1642139,1.1594185,1.1715386,1.125469,1.1622638,1.1610705,1.1697652,1.1205549,1.2125093,1.1593829,1.1923064,1.1509472,1.1737448,1.1765705,1.203829
0.20678805,0.24356239,0.20464125,0.24535963,0.1967033,0.24706613,0.17892322,0.22797967,0.19818243,0.29563564,0.17865495,0.23183584,0.20914708,0.2306363,0.18050613,0.22246164,0.2153872,0.33695692,0.18279602,0.24778573,0.22414954,0.23816681,0.17942515,0.26355857,0.21125019,0.24244279,0.180809,0.25429708,0.19352747,0.24834014,0.17627594,0.23297939
0.39167598,0.4045378,0.39760387,0.40433067,0.38072452,0.40888408,0.32481754,0.42760858,0.33794385,0.41630656,0.30845264,0.4381705,0.3271237,0.3961987,0.29536834,0.37674314,0.33503476,0.4975142,0.32044244,0.4317575,0.33246785,0.41522086,0.3098013,0.44753522,0.34497038,0.41508475,0.31706735,0.43024352,0.3618069,0.40745276,0.29630995,0.4495667
0.090802856,0.14358573,0.094670996,0.14451553,0.103211604,0.14297388,0.11922111,0.08796019,0.16693741,0.21629354,0.14715129,0.08554874,0.21163695,0.17891708,0.17036033,0.14909832,0.17571993,0.19092144,0.13375413,0.124489814,0.19716279,0.37914947,0.14324763,0.15718006,0.17217013,0.16834106,0.12969719,0.12556519,0.088556476,0.13075429,0.13844231,0.066069014
0.48130044,0.56851125,0.48821262,0.56901795,0.47566214,0.5648733,0.4504153,0.514819,0.5119029,0.6613923,0.4724218,0.5202787,0.5652823,0.65436083,0.48374814,0.5609233,0.5052926,0.63389885,0.45271227,0.5585147,0.5225314,0.80976313,0.46474507,0.5894739,0.5206956,0.7954831,0.4549897,0.56276625,0.44155565,0.5562707,0.44247973,0.50041646
0.51034117,0.51379603,0.50271684,0.5166285,0.5158641,0.5077523,0.6553731,0.5281028,0.58782065,0.6374045,0.6882427,0.5240537,0.6056756,0.76224667,0.678696,0.5647672,0.5800413,0.5992288,0.64826643,0.56630176,0.54119796,0.7725176,0.6535069,0.6033734,0.593869,0.8037373,0.6637684,0.5704652,0.5585252,0.5088012,0.7267342,0.5067463
2.9185486,2.854059,2.88984,2.856664,2.9196324,2.8428552,3.2166615,3.0470488,2.9453125,2.9186187,3.2156086,3.038068,2.9111614,2.9740255,3.1795084,3.0089781,2.9380121,2.953524,3.2172487,3.0418773,2.919285,2.8519576,3.1983387,3.0670118,2.9301624,2.9616082,3.2208068,3.0413465,3.023996,2.8656383,3.3196697,3.0539172
0.30377287,0.36867863,0.30567285,0.36998907,0.30503708,0.3623488,0.25709695,0.30252713,0.3032763,0.4167632,0.26315194,0.30526426,0.2939161,0.54629016,0.27070338,0.31503126,0.29946747,0.39234585,0.25898647,0.31383586,0.30700773,0.46265796,0.26494545,0.32604071,0.30901822,0.3568895,0.25812823,0.31282297,0.30215856,0.3634401,0.25479847,0.29883367
0.34909412,0.3814411,0.35301942,0.3816113,0.33928937,0.36987427,0.32253525,0.37140745,0.30320784,0.41505504,0.30557162,0.37809956,0.33226025,0.40523666,0.29853407,0.36929226,0.32025808,0.4637244,0.32398707,0.37679273,0.34630623,0.32545203,0.31642976,0.38248834,0.30030853,0.38501155,0.31747735,0.38513947,0.34921175,0.387112,0.32012364,0.39297515
7.082121,6.5841565,7.11162,6.579758,7.329011,6.666294,7.508024,6.873756,7.4726033,6.271186,7.613651,6.79988,7.2588735,6.8692226,7.6224647,6.7656693,7.4304805,6.351485,7.4976544,6.760442,7.433125,7.3847623,7.5728807,6.8266325,7.4106936,6.5680614,7.519934,6.7014914,7.2245874,6.5638065,7.537642,6.7562714
1.4676259,1.5486816,1.4728435,1.550716,1.4895449,1.5377557,1.6143951,1.6666778,1.4503373,1.5319923,1.6030246,1.6687192,1.4570534,1.7554269,1.5798943,1.6395243,1.4564707,1.5711211,1.5981466,1.649358,1.4841136,1.5006264,1.5933071,1.6429687,1.4549147,1.5099021,1.6074363,1.667029,1.5272589,1.5377148,1.6491048,1.6719571
1.2624822,1.1934235,1.2587609,1.1960205,1.2605052,1.1909379,1.26666,1.2301596,1.2713577,1.2818476,1.2853847,1.2400833,1.2710898,1.2718748,1.286117,1.2362167,1.2850732,1.238115,1.2778652,1.2402339,1.2565473,1.2719889,1.2759527,1.2639362,1.2514596,1.3931236,1.2668413,1.2291884,1.2269727,1.1978441,1.2667654,1.2123868
0.28848103,0.23524739,0.2879167,0.23645106,0.28989652,0.23583674,0.2092481,0.15913664,0.29015878,0.2787147,0.21732254,0.16271134,0.28980213,0.24671915,0.21706735,0.16295625,0.2815403,0.27513042,0.21011358,0.16898263,0.27014634,0.28679287,0.20941238,0.16898786,0.27278438,0.32665342,0.20691521,0.1579827,0.26897347,0.2411425,0.20537437,0.15469687
0.25121894,0.2630102,0.2484585,0.26463282,0.2500533,0.26198786,0.19124062,0.21716021,0.24388191,0.29881635,0.19783722,0.2205198,0.23849152,0.29550198,0.19352868,0.21661732,0.23657985,0.2643534,0.18984048,0.22245441,0.238288,0.2938191,0.19063139,0.2219743,0.23626818,0.3792681,0.18927161,0.21709415,0.23496436,0.2629538,0.18318973,0.21043648
0.67883444,0.79286695,0.6775435,0.7944029,0.6750927,0.77987176,0.6953147,0.7339039,0.72292686,0.8967046,0.73155296,0.73683,0.6439571,0.9400332,0.713142,0.7175719,0.68099886,0.8204247,0.68392724,0.7359308,0.67271346,0.86129004,0.68838453,0.7560171,0.7005403,1.0557001,0.69655347,0.7122755,0.6555435,0.7822476,0.71463114,0.7004083
3.9134793,3.9393878,3.9305058,3.9417417,3.917731,3.9344072,4.2026844,4.0184355,4.0356636,4.1824455,4.280396,4.0104694,3.9230633,4.3096013,4.2120895,3.9264112,3.936764,3.9284823,4.1706786,3.9951923,3.9993448,4.05903,4.165253,4.036122,4.0149302,4.298034,4.213288,3.9407878,3.9945676,3.9580438,4.3351045,3.9599612
0.9155929,1.1885847,0.92659986,1.1939622,0.9227149,1.1650412,1.0082918,1.1674848,0.9766825,1.3370727,1.063279,1.1716388,0.97205555,1.5524514,1.0185158,1.130463,0.943006,1.0114214,1.0093191,1.0979244,1.0362337,1.0728244,0.99745286,1.1826948,0.93939847,1.1680338,1.0066919,1.0947777,0.9066283,1.1497653,1.0304686,1.1117232
0.06842909,0.11240476,0.06929708,0.11320411,0.06445644,0.1062528,0.04502459,0.08632173,0.06347002,0.16027996,0.052995887,0.08861454,0.060420822,0.4941001,0.04791315,0.07912271,0.062562644,0.09490002,0.0486182,0.06681459,0.0669388,0.089296214,0.046005253,0.093740895,0.0629436,0.11111349,0.046211652,0.07678413,0.06445965,0.10819977,0.053724375,0.07366214
0.08987133,0.11593133,0.09273629,0.11628772,0.08749115,0.11083837,0.080730006,0.1248381,0.08643049,0.15659486,0.09367798,0.12703761,0.0904134,0.47629774,0.08503564,0.121155486,0.09053248,0.106102064,0.0836242,0.10168901,0.092966355,0.1159784,0.081144586,0.13464388,0.082428746,0.13947606,0.0808435,0.120525464,0.07759661,0.10976741,0.0833222,0.1102245
0.20177604,0.19241375,0.19858506,0.19171031,0.19734342,0.18709132,0.15267017,0.16045837,0.17428096,0.17851995,0.14682102,0.16059959,0.16894035,0.39312485,0.14989926,0.16220652,0.23550195,0.23425439,0.1520408,0.16936427,0.27163026,0.20026527,0.15252768,0.16146912,0.20646812,0.19677651,0.15397742,0.16067335,0.19455343,0.18034023,0.15080582,0.158306
0.31595677,0.42170078,0.31572592,0.42210603,0.31671253,0.41700897,0.35804844,0.43644908,0.33072668,0.46217674,0.37612417,0.43508613,0.33016935,0.62436455,0.36209196,0.42394492,0.32531914,0.40903732,0.35572517,0.4026724,0.3265179,0.43044752,0.35736108,0.44878983,0.31383204,0.48166427,0.35806525,0.43420604,0.33003023,0.4217928,0.38097176,0.40951228
1.115565,1.0161623,1.1173776,1.0154853,1.1116908,1.0228946,1.1529751,1.0947759,1.1396494,1.0657921,1.1690952,1.0939475,1.1301166,1.272712,1.1598916,1.0838466,1.156544,1.0242097,1.1544986,1.0748752,1.1335526,1.0619444,1.1546545,1.1101118,1.1105629,1.1129103,1.1546941,1.1002054,1.1324534,1.050343,1.1779625,1.0824736
0.064025216,0.096452065,0.06702381,0.09638802,0.06350509,0.09217651,0.06108786,0.10900739,0.06790739,0.12039939,0.07228687,0.110009186,0.07230111,0.2687734,0.066182375,0.106374875,0.07516738,0.1071805,0.061844714,0.10261477,0.071457855,0.13056558,0.06299583,0.12240402,0.059133362,0.16824284,0.06051588,0.116658956,0.058791403,0.09618168,0.066043325,0.0938991
0.07512976,0.11514144,0.0766595,0.11498961,0.074178,0.11178527,0.07346152,0.096222386,0.07311526,0.1053181,0.07221573,0.09562487,0.07096055,0.11309294,0.0716566,0.09042864,0.07164979,0.12066093,0.073735036,0.08940982,0.08463645,0.11170664,0.07257394,0.087946765,0.07193276,0.107670054,0.07373281,0.08852106,0.06828909,0.11255824,0.07602896,0.09549525
0.12347026,0.12426741,0.12528831,0.124226235,0.12124394,0.12268035,0.09881622,0.10974162,0.1328757,0.13617314,0.09918726,0.109198295,0.13288845,0.127957,0.09965966,0.10981919,0.12317895,0.13107836,0.09888695,0.107985735,0.12157586,0.12229585,0.09941617,0.10883191,0.12633619,0.13237089,0.09895531,0.10807699,0.118902124,0.11446268,0.09677888,0.10698752
0.09229387,0.074249834,0.095455445,0.0740895,0.08996855,0.075795986,0.06468625,0.055711374,0.1040227,0.09489269,0.06539598,0.055229113,0.1008555,0.070865475,0.06565164,0.056380887,0.09016465,0.08291255,0.064376235,0.05666332,0.09016624,0.06820629,0.06524588,0.05707854,0.098138854,0.08409827,0.06450714,0.05640411,0.08487965,0.073501594,0.06161164,0.056012053
0.6094908,0.52582294,0.6114918,0.5259644,0.60660976,0.5238314,0.5925155,0.5330253,0.63988066,0.57735306,0.5959164,0.52351254,0.62921464,0.525368,0.59547323,0.5401917,0.6067439,0.5477252,0.59413874,0.5465611,0.6050118,0.5409317,0.59300435,0.54405856,0.62822783,0.5872598,0.59196544,0.5301902,0.62539285,0.5176216,0.5984006,0.5204501
0.14604394,0.16478553,0.14547235,0.1654198,0.14637078,0.16218396,0.12591812,0.12852919,0.16377392,0.17265756,0.12683778,0.128702,0.16025192,0.15484068,0.12582324,0.13038015,0.14653519,0.17626838,0.1267996,0.13037196,0.16068043,0.15621571,0.12543973,0.13192424,0.16336279,0.17319949,0.12597196,0.12930964,0.15009877,0.16182403,0.12689458,0.12685739
0.5718475,0.5775684,0.57002944,0.57509524,0.56548125,0.5903218,0.56793714,0.5492912,0.53553224,0.51490396,0.563557,0.56374824,0.5345113,0.57175803,0.56294954,0.52849036,0.5629214,0.57905173,0.5605929,0.5240468,0.5405673,0.5311102,0.5689858,0.51186436,0.5250026,0.49209377,0.5665118,0.52637595,0.5578573,0.60256666,0.5679787,0.5696
0.59193164,0.4622522,0.58941734,0.46183956,0.5923923,0.4605723,0.5553803,0.4903774,0.64167213,0.5230603,0.5591211,0.4823093,0.65187186,0.46672112,0.5634772,0.49898446,0.61947614,0.49139145,0.5594096,0.50775945,0.58524626,0.5051454,0.5592826,0.5139144,0.6370178,0.53090596,0.5583732,0.5053593,0.5903075,0.45329583,0.5466392,0.4820211
0.0856397,0.14501196,0.08727564,0.14579955,0.08432257,0.14642958,0.088477395,0.10079958,0.09049932,0.109872796,0.0882481,0.10152797,0.093874425,0.12678641,0.08867715,0.09279571,0.08756255,0.11440872,0.08971908,0.093544066,0.09031775,0.11765178,0.08938464,0.08900696,0.09714569,0.114692815,0.089673616,0.09123529,0.09016811,0.14815545,0.09369902,0.10425789
1.498599,1.4497515,1.4910488,1.4494839,1.4889183,1.4618552,1.496118,1.4369446,1.4913886,1.4391704,1.4945085,1.455583,1.4977092,1.4139174,1.5018722,1.4320068,1.4943773,1.3551476,1.500332,1.4160062,1.5181262,1.3077558,1.5036052,1.4218186,1.49669,1.3364716,1.4997922,1.4319606,1.481814,1.4748553,1.4878379,1.4760524
0.493904,0.25819033,0.49547225,0.25769997,0.48700392,0.25766265,0.47323856,0.37649792,0.5656114,0.39552772,0.48091957,0.36376548,0.6002345,0.32764646,0.493815,0.4039494,0.60366386,0.4239912,0.48951328,0.41198543,0.465518,0.6266811,0.48386225,0.43222407,0.59691316,0.511585,0.48824972,0.41415653,0.5043484,0.26326168,0.47371808,0.34399325
2.0100088,1.7322227,2.0149057,1.7302488,2.009588,1.7222306,2.0014858,1.8523753,2.058441,1.8082762,2.0070035,1.8531016,2.0940082,1.8070934,2.0153751,1.8818375,2.0917525,1.8244811,2.0076034,1.8780984,2.0308666,1.9196098,2.0090008,1.9237168,2.0996509,1.9097372,2.016187,1.9274057,2.0229776,1.744087,1.9990157,1.8607218
0.16506706,0.29775283,0.16811337,0.29751974,0.1698918,0.296503,0.17315798,0.19006123,0.16214825,0.22593383,0.17033741,0.19120996,0.13661908,0.23585762,0.16748285,0.18055832,0.15221956,0.24241969,0.17906587,0.18514504,0.21137773,0.22740027,0.16696362,0.15952685,0.13527207,0.23534013,0.16680671,0.16318157,0.17270663,0.29868466,0.1835136,0.18825862
0.40920895,0.58784074,0.41604078,0.5871289,0.4042881,0.59019005,0.42243552,0.49020126,0.37249377,0.4864457,0.4182351,0.48839334,0.3668908,0.501502,0.41750252,0.47898012,0.36211017,0.5376199,0.41750678,0.47961506,0.3939463,0.45595086,0.42159376,0.43910116,0.37350297,0.49252105,0.41857103,0.44923607,0.39563167,0.60281974,0.42500883,0.4934345
0.27928483,0.34675843,0.27736437,0.3470236,0.2718684,0.36397803,0.27585852,0.28933784,0.26147208,0.30203205,0.2743359,0.2925723,0.2590524,0.258594,0.27134237,0.2542813,0.25343183,0.30518344,0.27164772,0.2735674,0.2568285,0.28507334,0.27387214,0.2506716,0.26121983,0.24594615,0.27394757,0.24517404,0.27011916,0.3654599,0.2796533,0.28828338
0.88849247,0.5423746,0.8830593,0.5402617,0.88270336,0.54002005,0.85171217,0.71299696,0.9910938,0.6885688,0.8607461,0.708288,0.97059184,0.66905046,0.87513673,0.72730976,0.9757909,0.68612933,0.86121094,0.75902885,1.0441769,1.0323287,0.86275977,0.79166657,0.93758005,0.8930272,0.8661425,0.7592205,0.8744462,0.5339606,0.83621377,0.6874054
0.18758808,0.11686741,0.1906797,0.11687885,0.1926815,0.11240979,0.1795543,0.14418432,0.22391431,0.13946386,0.18246341,0.14726092,0.21977894,0.14279579,0.18109202,0.15795518,0.22726128,0.14000048,0.17923053,0.16185303,0.24140544,0.31131852,0.17951116,0.17874253,0.21113029,0.22558863,0.17854847,0.16287366,0.19490032,0.11015426,0.17542881,0.14348266
0.287417,0.3161494,0.28538793,0.31708494,0.29050598,0.31815982,0.2899791,0.28613612,0.29519233,0.28915748,0.2898627,0.29033607,0.2879583,0.29006413,0.28777233,0.29193866,0.29246652,0.29985213,0.2905338,0.28924268,0.2891837,0.33197722,0.28807586,0.2897829,0.28876424,0.33824965,0.2884542,0.28841102,0.28989103,0.31547233,0.2905868,0.2876899
1.1946074,1.0402695,1.2092581,1.0368705,1.1972338,1.0315697,1.1649588,1.0504602,1.217552,1.0562124,1.1665063,1.0574651,1.2179183,1.0306468,1.1662859,1.0642821,1.2138253,1.0270226,1.161631,1.0517206,1.2012153,1.116909,1.1631745,1.0716529,1.2042015,1.1208745,1.1629462,1.0662838,1.1959949,1.0462846,1.1635706,1.0594184
0.19082868,0.23296145,0.1950432,0.23235244,0.19139028,0.23194255,0.17610492,0.19623846,0.19670431,0.20418328,0.17627299,0.1965121,0.19782339,0.19878203,0.17728408,0.20313756,0.19555397,0.20985036,0.17739522,0.19632345,0.19787294,0.23093504,0.17592539,0.20296364,0.19097866,0.26504165,0.17529252,0.19526564,0.18492332,0.23728192,0.17181137,0.19677457
0.3302852,0.25151002,0.32853863,0.2524529,0.33516288,0.2500959,0.33713028,0.3178227,0.38050705,0.29763296,0.34177938,0.30938935,0.36714444,0.31566346,0.33464822,0.313307,0.38678136,0.2985793,0.33412626,0.32658702,0.30730173,0.40395725,0.339113,0.3471821,0.35836875,0.4102299,0.3345754,0.32213426,0.34733677,0.23392151,0.33608592,0.29974017
0.2628508,0.29701874,0.2636308,0.29655057,0.2640871,0.29712856,0.2714862,0.27192497,0.27571595,0.2838675,0.27285528,0.27013662,0.27138472,0.29021105,0.26935467,0.26970366,0.2728449,0.2994716,0.26749918,0.27408674,0.26121762,0.31146115,0.2704183,0.27769932,0.26821405,0.34016204,0.26931158,0.2694122,0.27218077,0.3020977,0.27749065,0.26665327
0.48424077,0.49173358,0.48371866,0.4916058,0.4897043,0.48646775,0.4751925,0.46835893,0.50149554,0.49050024,0.47679543,0.47127843,0.4966975,0.4987567,0.4694389,0.47143593,0.49675474,0.5052762,0.4668162,0.4731505,0.4741994,0.5058772,0.47322825,0.48581234,0.496492,0.5596924,0.47161102,0.47111222,0.5017018,0.49321905,0.4786939,0.46703884
0.14654301,0.13243783,0.14731872,0.13264458,0.14960551,0.1315962,0.13768563,0.15096676,0.1457917,0.13679627,0.13412496,0.152834,0.13963595,0.13873357,0.13015504,0.15539299,0.14054428,0.13015272,0.13578875,0.14763896,0.14292918,0.13864829,0.13268512,0.15479493,0.1495743,0.13179457,0.13562022,0.14920817,0.14573129,0.12714937,0.12591675,0.150122
0.10868348,0.17406864,0.10743092,0.17338066,0.10303293,0.1804713,0.114288,0.10181448,0.14083032,0.15822536,0.12538604,0.10054709,0.13257307,0.14134073,0.14120707,0.09194078,0.12533076,0.18943495,0.1165404,0.10720403,0.11962481,0.19014059,0.1215276,0.09714065,0.16637702,0.14823587,0.11483335,0.10163195,0.09226743,0.19642758,0.13269512,0.11135091
0.34810627,0.27801594,0.3532916,0.2769406,0.3472316,0.2744877,0.3145218,0.2894012,0.32469448,0.27901655,0.3070893,0.29076877,0.334693,0.28392038,0.30507162,0.3022876,0.32975414,0.28280976,0.31660235,0.28872648,0.3430792,0.28346962,0.31231207,0.28932586,0.399975,0.2841487,0.31441966,0.2914565,0.34381518,0.28468734,0.2968956,0.28181905
5.6413207,5.0441723,5.6347327,5.0442047,5.638997,5.0449505,5.601895,5.3992724,5.5257597,5.0864615,5.576086,5.4054904,5.5571294,5.0747013,5.5504675,5.4516406,5.5712533,5.097975,5.601142,5.3857965,5.611988,5.0729322,5.6023407,5.3836327,5.715711,5.1252403,5.6021047,5.400095,5.65853,5.006051,5.564159,5.308707
