GHAR2H_M,GHAR2H_M_IV,GHAR2H_Q,GHAR2H_Q_IV,GHAR3H_M,GHAR3H_M_IV,GHAR3H_Q,GHAR3H_Q_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
2.8077352,3.1683815,25.774643,28.454247,2.8353095,3.1943936,25.617931,28.348064,2.766171,3.1190972,26.551638,30.886969,90.83793,90.72741,56.317696,56.87088,90.95918,91.12382,56.429497,56.58812,90.90536,90.75468,56.25347,56.36682,91.19813,90.74447,56.415943,56.46498,90.88685,90.72463,56.324657,56.40805,2.7139726,3.0955842,27.207363,33.44119
4.369174,4.757472,25.1522,27.767448,4.3819604,4.786721,25.018787,27.56571,4.3493037,4.7737823,25.808018,29.867527,90.640854,90.6467,55.493572,56.383163,90.82179,90.92553,55.31985,55.922974,90.5486,90.512344,55.22855,55.778397,90.67974,90.43277,55.293743,55.631172,90.46199,90.76391,55.146416,55.6101,4.3109455,4.729341,26.25893,31.971169
9.547901,8.943408,33.261326,36.283768,9.556236,9.001647,33.07338,36.24978,9.576956,8.849845,34.018173,38.461124,77.16902,76.92076,48.695286,48.973885,77.34197,77.141365,48.791004,48.934914,77.24553,76.95577,48.704407,48.62954,77.51173,76.98535,48.76157,48.60833,77.28876,76.92644,48.77189,48.57406,9.631459,8.940959,35.60304,41.790096
4.9321494,4.3386345,26.554838,31.79024,4.899162,4.3509274,26.466599,31.855516,4.982878,4.350818,27.276604,35.304714,69.532234,69.262405,43.721264,44.144592,69.32727,69.14093,43.66897,44.49524,69.518524,69.22129,43.61892,43.8271,69.37345,69.07627,43.46284,43.76672,69.51389,69.2179,43.56317,43.75131,5.033304,4.39569,27.851898,35.95657
4.496472,4.386556,37.615055,42.49269,4.468369,4.3886223,37.64668,42.42233,4.5339594,4.375123,38.636196,46.554035,63.496704,63.379307,41.307796,41.749687,63.43083,63.32905,40.871086,41.761646,63.469078,63.41477,41.15479,41.428932,63.47536,63.39132,40.936417,41.271404,63.432602,63.47451,41.1643,41.42854,4.5867233,4.42916,42.202175,51.057995
4.616016,4.3350368,28.37031,34.860115,4.593134,4.3525357,28.29463,35.008476,4.6565723,4.317644,29.026434,38.043705,61.902603,61.68512,39.833656,40.387093,61.415367,61.333576,39.66916,40.76212,61.834103,61.714706,39.76343,40.073288,61.407497,61.35225,39.53134,39.993523,61.838863,61.703144,39.702217,40.174236,4.7095747,4.35725,30.15137,39.87212
1.7086594,1.633113,43.674973,46.066,1.700172,1.6474956,43.743065,45.97355,1.7230101,1.6169524,45.01822,50.594414,55.608826,55.555786,35.877865,36.210346,55.168713,55.171963,35.21615,36.2312,55.565014,55.545517,35.634422,35.910107,55.16518,55.17376,35.45325,35.74728,55.548737,55.543377,35.718063,35.840096,1.7442775,1.63155,51.24622,57.139378
24.371368,23.2709,67.553314,67.65748,24.366983,23.274399,67.59353,67.617546,24.340082,23.293732,68.59857,72.12003,74.3379,73.868835,55.2878,54.961105,74.29981,73.804855,54.59796,55.101505,74.30343,73.847084,55.099205,54.58184,74.236374,73.96496,54.920105,54.840645,74.290306,73.7294,55.236984,54.22745,24.290615,23.25943,75.43655,78.72567
7.972267,7.354019,57.939518,62.10084,7.9769573,7.3432975,57.68159,61.62885,7.9496827,7.3236294,64.86156,73.17279,57.506645,56.92284,39.90306,39.902775,56.587734,56.284504,48.412,42.939426,57.559193,57.122772,39.7577,39.989193,56.624077,56.141514,43.324398,43.09847,57.559402,57.148956,39.88127,40.127323,8.178047,7.506226,65.397255,74.06102
18.214003,16.524662,93.19083,98.619804,18.168064,16.513105,92.58131,97.41013,18.29796,16.481161,101.592964,112.07339,59.72671,59.02767,49.55665,49.604794,66.22725,59.504925,52.59691,51.721466,59.712204,59.223545,48.85428,49.217686,66.46678,58.79616,50.81272,53.226864,59.64912,59.512085,49.040836,49.419292,18.5847,16.658854,102.81791,113.44512
13.76981,11.993217,77.969376,84.928764,13.746937,11.985604,77.55965,84.400734,13.793609,11.952503,85.798096,97.94922,54.503113,53.18409,43.76976,43.199345,53.357292,52.47283,42.61082,42.732887,54.230503,53.1803,43.252213,42.729813,53.42274,52.16825,43.025627,43.86544,54.30942,53.135796,43.38517,43.08474,13.90168,11.975205,87.12195,99.43148
3.5963597,4.129654,101.82616,111.9809,3.631975,4.1589046,101.24499,111.19322,3.5547333,4.053838,108.56539,125.53179,44.5189,44.869347,35.453823,36.77261,43.783524,44.094227,35.189175,36.769356,44.600353,44.71887,35.37228,36.62185,43.693123,44.132683,36.72716,36.829826,44.56617,44.782295,35.43776,36.1426,3.5296345,4.0226984,112.223175,130.1164
34.623703,32.205193,145.91263,156.75557,34.523457,32.202835,145.36624,156.18051,34.828705,32.28079,152.76118,171.81128,65.92171,64.81623,64.894615,65.93411,65.861115,65.36281,64.169914,66.9608,65.9706,65.01076,64.67882,65.06389,65.90573,65.17386,64.44012,67.93865,65.85626,65.2726,64.62046,64.85328,35.1304,32.41683,158.03769,177.29913
17.742853,15.940995,102.514336,115.07275,17.654675,15.919797,102.0926,114.99642,17.869274,15.946111,108.068436,128.02678,50.22758,49.053146,44.239864,44.780704,49.189476,48.58071,43.462765,44.48894,50.107395,49.19307,43.959347,43.74639,49.099014,48.2482,42.937447,46.10313,49.917393,49.04972,43.781765,43.77966,18.059267,16.038645,113.212006,132.27197
20.879963,19.510252,145.89865,162.87514,20.90447,19.544874,145.04648,162.43053,20.85158,19.477165,149.1019,175.22408,51.26268,50.535507,51.207867,54.141056,50.373955,50.076588,49.02991,53.087833,51.404594,50.405296,50.489803,52.902443,50.322628,50.069252,50.108887,53.656616,51.295666,50.30856,49.956398,52.002575,20.845871,19.381365,153.70258,179.07767
9.839858,8.099096,86.71188,100.590164,9.831962,8.107317,86.479225,100.91347,9.880481,8.073688,90.35595,110.748535,44.566025,43.132824,37.573803,38.21383,42.81898,41.84014,36.334568,36.55225,44.606113,43.268227,37.048206,37.123848,42.719257,41.744137,36.827934,37.710304,44.44619,43.135117,36.992382,37.334675,9.998623,8.085458,98.028435,118.37068
12.773217,12.935193,106.85326,124.23123,12.830287,12.942102,106.284744,124.5718,12.710619,12.884272,109.43904,134.0084,46.996937,46.904484,40.53495,44.145626,45.03082,45.27256,38.595783,41.271957,47.008186,46.82979,39.731655,42.64916,45.083614,45.31871,39.39314,41.96093,47.03244,46.91034,39.38764,42.001385,12.722936,12.825667,116.406136,140.68321
9.230552,9.377309,115.82614,124.57209,9.226741,9.394995,115.786415,124.542076,9.261662,9.379587,120.79496,136.38892,41.881203,41.988335,37.302155,38.257717,41.955883,42.191124,36.001907,35.987076,41.780174,41.944763,37.032314,38.192142,41.84329,42.133465,36.764584,37.399555,41.74746,41.97938,37.144222,38.024815,9.318492,9.394879,136.25948,155.68452
12.317277,11.712667,108.4469,117.76298,12.31073,11.735032,108.39727,118.57928,12.384825,11.709868,111.98871,127.88062,43.616856,43.088833,40.338985,41.07616,42.93782,42.557938,38.517155,38.145046,43.727722,43.195377,39.821007,40.40503,42.79959,42.607784,38.94064,39.301243,43.504383,43.20925,39.92078,40.595898,12.554683,11.790292,125.64886,144.4294
22.671568,20.797876,118.91901,127.55356,22.657282,20.81917,118.762215,128.05807,22.779013,20.836103,121.87375,136.76707,43.56553,42.28739,42.61092,42.874226,42.60532,41.51988,40.538593,40.460945,43.585957,42.403526,41.854614,41.823185,42.50314,41.83818,40.55894,41.68834,43.343334,42.321926,41.92162,41.583725,23.04821,20.929827,134.28305,153.55804
5.0283747,4.6145344,200.90186,198.74165,5.06035,4.630817,201.23058,199.56577,5.001578,4.5669074,206.92172,214.4478,31.230349,30.85609,40.081528,40.775417,29.845295,29.873234,36.94887,38.113914,31.184504,30.76138,39.391006,40.146843,29.825068,29.766941,38.534668,39.41222,31.204473,30.805397,39.876274,39.837284,5.078383,4.59205,244.41144,253.74214
10.051957,9.989298,237.25795,226.72728,10.053988,9.980438,237.72072,228.14868,10.081767,9.981663,244.25574,244.1298,31.412157,31.33239,45.207985,45.800304,29.647158,29.931528,41.512146,42.7801,31.38546,31.334541,44.55273,45.193104,29.686354,30.062918,43.19,44.049717,31.32581,31.250778,45.233234,45.330326,10.238473,10.060537,289.95087,291.70273
3.4131203,3.450535,291.84894,274.98495,3.4450912,3.4674792,292.32065,275.3462,3.3848047,3.4015117,299.6073,295.82736,26.060995,26.005198,45.365944,45.660965,25.609674,26.101522,41.009697,42.499973,26.072966,25.959654,45.038826,45.51987,25.659786,25.842823,43.88939,43.7641,26.217405,25.999447,45.99926,45.721916,3.430892,3.426505,355.34628,354.18845
7.68229,7.92132,276.758,259.33255,7.7403016,7.9165006,277.20825,260.88834,7.5456047,7.7908263,282.78775,277.1986,32.084507,32.360554,46.943382,47.734314,31.677986,31.967445,43.02148,45.055683,32.01212,32.287106,46.689877,47.706497,31.702,31.782072,45.60464,46.21753,32.227722,32.329174,47.794388,48.051807,7.364963,7.6758,337.45187,333.92838
4.595682,4.868727,290.996,274.56375,4.6328692,4.8594055,291.47778,276.01767,4.4928293,4.76939,296.88263,293.1019,31.210283,31.305075,48.38951,49.266582,30.90003,30.820534,43.555305,45.880375,31.307058,31.204302,48.049137,49.274284,30.983088,30.676851,46.607666,47.234455,31.292725,31.418167,49.318615,49.852947,4.3731136,4.6957,354.1785,353.36826
9.712747,9.913041,259.93207,236.55763,9.767332,9.999387,264.98114,238.85153,9.722383,9.840603,259.4252,245.51938,32.810123,32.82374,49.82487,50.78902,31.338135,32.08549,44.400326,46.13117,32.918568,32.745693,49.45479,50.532833,31.579147,32.003174,508.23718,48.2235,32.665424,32.918087,50.19208,50.80643,9.844545,9.94112,317.1421,292.48526
5.852264,6.019021,405.79706,355.61707,5.8674693,6.0380945,411.42285,358.12592,5.83533,6.006279,405.90652,370.83716,32.008755,32.218166,63.169716,62.592133,31.897106,32.655437,55.770615,58.362682,31.993013,32.24931,62.02313,62.18751,32.402126,32.074867,565.0396,59.41672,32.078552,32.234837,63.194107,63.143837,5.817724,6.014909,493.9903,443.07214
7.276619,7.113589,333.79718,286.62274,7.2703533,7.1302156,339.2168,288.63412,7.30072,7.093044,331.77496,297.32385,31.819687,31.747387,54.819183,54.397644,30.768072,32.125484,49.143677,51.22396,31.80548,31.637163,54.08606,53.979156,31.605783,30.976297,546.1318,51.819355,31.93466,31.78678,54.908207,54.50256,7.3628397,7.145244,403.4241,355.16223
17.593613,15.841047,445.48434,360.2311,17.587585,15.777811,451.89288,362.95926,17.598492,16.07787,444.37228,378.8197,42.05336,40.094463,78.71547,71.35065,41.36369,34.155895,71.08371,62.952316,41.92522,39.998486,78.224495,71.594505,39.44337,38.666733,680.3452,67.83403,41.10266,39.35485,79.74624,72.066986,17.632729,16.090216,533.71564,446.7915
8.818885,9.190067,474.91806,382.522,8.844196,9.24847,481.72577,385.55273,8.8052225,9.302706,469.7033,393.7695,33.998352,34.700348,70.865456,70.06705,33.650784,33.87048,62.82347,64.91445,34.10421,34.660084,69.59077,69.57785,33.563824,33.875286,383.75403,65.56287,33.964645,34.730446,70.41338,70.36187,8.928837,9.429039,572.5489,474.7802
25.04162,24.191578,502.5815,391.22818,25.058727,24.212791,509.85745,394.29703,24.99076,24.189156,496.27985,401.69925,49.1344,48.022655,88.90615,84.345695,48.599148,47.552505,80.96655,78.676315,49.058758,48.093014,88.39978,84.071815,48.782948,47.544483,379.0553,80.83697,49.30363,47.940994,89.275665,85.1025,24.901287,24.153301,599.07184,482.57
3.4978552,2.870114,265.5746,214.90479,3.501304,2.9611616,270.5117,216.96515,3.4934404,2.862508,261.31927,220.62744,27.758312,27.09783,42.32936,40.2082,27.423393,26.764616,37.427788,37.354843,27.636164,26.985989,42.31108,39.885483,27.18253,26.739012,365.1525,38.572445,27.605658,26.916866,42.776836,40.529675,3.4234807,2.8420966,318.44315,267.23083
4.281922,4.648861,208.45338,175.71936,4.302308,4.680702,212.69484,177.32423,4.2500105,4.5960913,204.37224,179.41081,29.287228,29.597317,34.99445,36.378902,28.372608,28.584816,32.984238,36.135704,29.237843,29.51379,35.002193,35.889343,28.36835,28.714329,377.1731,34.6982,29.285255,29.492188,35.18209,36.062836,4.1989517,4.5611744,247.81052,213.76555
24.651363,22.47306,355.86523,273.75885,24.648909,22.552979,360.51398,275.67545,24.610191,22.401539,350.32913,279.54968,47.376568,44.519062,67.63128,60.1604,48.42805,46.281246,62.6915,56.867207,47.13699,44.88204,67.08834,59.926304,48.41093,45.41711,336.28345,58.236362,47.57469,44.7692,67.85115,60.86757,24.4281,22.261528,416.13266,331.93988
13.503449,12.6563425,325.05365,255.93051,13.505222,12.757807,329.97412,258.6884,13.488203,12.663286,320.53766,263.64468,38.26312,37.098534,59.653336,56.6486,38.18295,38.201004,55.380142,54.195827,38.207005,37.231552,59.716747,56.20844,38.268547,37.144653,310.96625,54.59341,38.399876,37.18772,60.439217,56.873356,13.421338,12.609176,382.05304,312.5437
20.570866,20.195587,194.73056,181.88025,20.531559,20.24916,198.11606,184.53265,20.554874,20.195848,194.69878,187.2081,47.616608,46.75181,48.884117,49.38027,46.80201,44.26886,48.247383,49.456493,47.54303,47.005066,48.56362,48.930946,46.531624,45.316284,281.42316,47.360203,48.133224,46.30754,48.871582,49.30597,20.472286,20.11193,226.87611,215.65901
4.447135,4.8901396,129.88814,137.86191,4.4267554,4.901006,132.64157,140.4706,4.4542155,4.8935137,133.02835,142.628,32.439575,32.799843,32.815628,37.53271,32.305904,32.70292,33.64765,39.499348,32.42666,32.935093,32.23851,36.017105,32.28209,32.66103,265.13327,35.61677,32.569073,32.84732,32.114666,35.694225,4.4507008,4.8852973,149.49803,158.71465
5.9651775,6.154922,130.12918,130.45558,5.967482,6.2107253,133.10477,132.8852,5.952004,6.135131,131.80504,133.70921,34.08793,34.15374,33.869164,37.154118,33.533096,33.87058,33.198948,38.299942,34.036915,34.209736,33.409187,36.110386,33.53721,33.73131,261.16516,35.42819,34.040604,34.08912,33.43163,35.736897,5.885985,6.116926,148.93112,149.20581
12.303259,11.306828,104.578636,109.367584,12.307286,11.32518,107.43667,111.458046,12.280148,11.3066845,105.89584,110.627525,40.832718,39.964657,36.776142,38.977173,40.583206,40.136127,35.598522,39.889057,40.86262,40.003338,36.17199,37.857445,41.563328,39.91684,264.41162,37.474335,41.106247,39.99222,36.38443,37.43402,12.297559,11.333654,118.71353,122.53586
12.265764,12.211982,124.31125,134.85805,12.252139,12.300224,127.62066,137.1536,12.329084,12.269802,126.53558,136.65022,44.60027,44.26479,40.934525,45.239502,44.35199,44.700638,40.260906,46.952637,44.40821,44.40431,40.346455,44.23815,44.508408,44.486496,253.5265,43.111656,44.475685,44.26888,40.484966,44.15123,12.457185,12.3177805,140.35751,150.32771
23.589994,21.838129,139.58603,141.62143,23.585703,21.81408,142.62685,143.97649,23.5757,21.985575,140.97618,143.3294,62.293995,60.092167,57.307323,57.23637,61.741264,58.98299,55.41222,57.200027,62.25983,60.134182,56.381126,56.116783,61.194782,59.747166,220.4462,55.017227,62.232548,60.132282,56.601353,56.05851,23.662827,22.046413,155.74603,157.42393
1.5728512,1.762092,61.92385,94.108,1.5886762,1.8025767,63.833294,95.99583,1.5586544,1.8109199,67.358025,96.29314,44.633305,44.82508,34.904778,40.229145,44.292656,44.384033,34.499073,40.519897,44.822166,44.86296,34.015,39.096478,44.27904,44.470547,223.96701,38.48989,44.862247,44.926117,33.697247,38.284225,1.6040835,1.8810279,68.44087,97.89588
1.2517587,1.5679507,51.467422,79.01507,1.2659243,1.5828093,53.127426,80.56474,1.2362958,1.6069334,55.44636,79.81518,40.065117,40.36833,29.65822,34.518116,39.896053,40.218277,28.840057,35.574303,40.135197,40.341763,28.817707,33.398457,39.911697,40.23592,207.7435,32.700535,40.114044,40.42272,28.662085,32.74984,1.2438884,1.6416348,56.457817,81.50367
5.429376,5.169534,51.28259,75.75504,5.4492774,5.2187448,52.81341,77.09349,5.4118853,5.1888876,54.28795,75.57143,45.63201,45.15853,33.23666,36.806484,45.276478,44.984905,32.64962,37.94024,45.70846,45.146614,32.476875,35.833405,45.269054,45.068165,199.46219,35.198856,45.699383,45.12634,32.47999,35.29493,5.4060025,5.215816,55.74677,77.53794
26.136438,24.964302,76.78087,101.2884,26.188192,25.020708,78.20872,102.55141,26.09308,24.90143,80.69699,102.727005,62.29761,61.038437,53.09264,55.503864,61.92799,61.157253,52.983173,55.477276,62.35579,60.788437,52.341846,54.61874,61.904568,61.232113,229.16339,54.605232,62.22852,60.831013,52.346283,53.97549,26.160873,24.934679,81.07269,103.029434
11.506027,10.005673,540.89825,462.37555,11.589688,10.097577,524.46124,466.37543,11.388651,9.953816,566.5155,498.01404,45.772583,44.482132,83.634865,80.388626,45.050995,43.89593,82.96266,79.84577,45.9669,44.457096,81.422066,79.41359,44.953968,43.89975,237.67758,80.73913,45.96801,44.455906,82.870544,80.19462,11.281025,9.92472,683.01135,613.2786
2.516584,2.4192338,570.6743,447.10812,2.5353303,2.4692607,559.8868,451.3949,2.4645202,2.3895211,594.05023,481.8578,38.643784,38.751556,84.69968,78.976494,38.07771,38.233936,80.98731,75.456345,38.658894,38.73974,82.13186,77.953545,37.93964,38.29244,247.5539,77.27298,38.607895,38.715748,83.21434,78.0721,2.395603,2.362073,719.00336,584.8681
5.4348607,5.916018,458.82047,385.61276,5.4338756,5.940923,481.18582,385.28506,5.458309,5.9545913,197.7481,427.73422,43.2344,43.2067,78.025734,73.56105,42.395016,42.553085,70.53921,64.17896,43.224392,43.019115,75.31327,71.35932,42.455666,42.77676,73.51886,69.338554,43.256935,42.55139,76.04273,72.26312,5.5517273,5.994366,123.28106,402.3822
8.859826,7.8579125,547.8004,436.03903,8.858103,7.825845,550.5395,436.07755,8.835341,7.8670917,264.41632,467.8686,47.338078,46.50797,91.13323,83.44074,47.03293,46.29524,80.71831,72.53055,47.517963,46.46661,88.571365,81.49009,47.12616,46.230705,84.39042,77.49541,47.573944,46.093697,89.63823,82.57749,8.835602,7.8928814,205.53209,509.0644
5.812419,5.6899643,691.8649,574.64355,5.8111625,5.6823473,669.3305,573.51575,5.787801,5.7224073,375.90118,597.3947,42.11699,41.95289,105.37005,100.7749,42.129017,42.097214,90.35504,86.168884,42.094467,41.942467,102.59114,97.54029,42.13443,42.10572,93.464714,89.78774,42.104164,42.143967,101.118935,97.69622,5.7071853,5.7135057,352.77515,712.04694
15.373408,15.67365,560.80817,475.36862,15.33183,15.628082,538.6448,473.56995,15.421264,15.77829,326.3941,493.43246,53.857025,53.41085,93.68576,91.73619,52.947872,52.78835,82.49348,80.245926,53.832466,52.99161,90.997314,88.621574,52.981964,52.600613,84.459145,81.878,53.962337,52.684307,90.19091,88.640045,15.610645,15.891169,313.93417,594.28723
6.7495985,4.2539735,720.6265,612.04865,6.8604584,4.2846437,699.01605,609.1182,6.616047,4.158528,407.3368,643.1067,42.72975,41.5253,108.790634,105.870125,42.662613,41.195942,93.75575,89.27412,43.044445,42.178062,105.33846,100.8472,42.941357,41.64441,96.22242,93.48613,43.15708,41.421482,103.82334,100.96746,6.45416,4.1458163,371.16663,739.769
14.323063,12.626268,730.75507,589.3512,14.323317,12.654519,708.0982,587.5039,14.323864,12.660632,430.1507,613.44293,51.12131,49.623238,113.28058,107.33891,50.730965,49.320343,98.84327,92.47551,51.200478,49.598366,110.01754,103.02183,50.71243,49.354843,100.86312,94.76513,51.25151,49.431374,108.56344,102.85535,14.378203,12.664976,393.4049,719.3132
6.0423765,6.7744164,714.66614,567.6473,6.057337,6.7968774,691.11444,565.2148,6.023965,6.804219,429.40125,591.31647,44.498943,44.688076,106.13072,101.67628,44.321434,44.606544,91.50424,87.272675,44.438553,44.645008,102.38578,97.49658,44.322624,44.57539,93.60242,89.12576,44.427555,44.671032,100.98648,97.377304,5.9822435,6.7701097,390.04916,701.2221
9.989295,11.604619,695.28986,544.62756,9.993661,11.599137,670.79944,541.70593,9.993142,11.738787,427.53476,568.538,52.30432,52.88637,106.67803,103.02077,51.78186,52.375416,92.93308,88.97295,52.165207,52.769085,102.51786,98.49791,51.78502,52.267628,94.87998,90.28837,52.28447,52.517487,102.136215,98.967285,9.963122,11.717843,390.80423,686.2951
1.8140693,2.885852,877.34674,652.7881,1.7950594,2.8765993,851.37036,652.0276,1.8311398,3.0619853,507.82074,685.7977,47.166718,47.64038,121.89851,112.642296,47.014633,47.362263,106.13442,96.53363,47.126354,47.648808,119.068695,109.05268,46.983887,47.28479,111.38244,101.72354,47.131012,47.34227,120.46262,111.54105,1.8295239,3.1143496,459.9367,847.5095
9.634749,7.0596247,735.3057,546.49194,9.781051,7.178491,708.71857,546.43066,9.488618,6.804619,450.6257,567.9179,43.387684,42.470196,106.99326,97.23554,43.750816,42.1987,95.155174,85.168396,43.78299,42.899483,105.46769,94.66116,44.09582,42.65686,99.11221,89.53496,43.88422,42.520794,106.889534,96.44921,9.294085,6.753914,423.75543,718.2913
5.936668,6.139657,737.18365,533.27924,5.9236813,6.1692653,710.56,533.3741,5.939787,6.1300106,448.37256,552.76013,42.01271,42.10854,102.500916,92.50682,41.907482,41.667183,89.709404,79.40121,42.066227,42.337204,100.42525,89.92299,41.924778,41.67125,93.24524,83.7116,42.16261,41.68013,101.69079,91.67031,5.9285316,6.146569,425.22787,706.5678
5.616463,5.6212983,733.6221,512.6641,5.6012797,5.622686,707.95245,513.0282,5.6170783,5.673,450.88248,531.946,40.863922,40.81691,98.34203,87.169815,40.56671,40.29603,86.557396,75.28657,40.885857,40.867012,96.51985,84.72472,40.576668,40.488396,90.01059,79.35304,40.909184,40.478436,97.85636,86.489174,5.593631,5.6412745,424.32224,681.5389
11.52352,11.3243885,913.1045,596.8665,11.480996,11.232024,888.29095,598.0655,11.530521,11.442412,548.1364,622.5564,47.08023,46.39012,118.20208,101.13368,46.56929,45.75771,104.45657,87.38821,47.009235,46.464996,116.08109,98.48468,46.54831,46.217766,108.922745,92.787964,47.08316,46.131065,118.08987,100.521576,11.523677,11.439632,498.34943,784.8746
1.3506528,2.2337525,1203.6053,764.94183,1.3473648,2.2279596,1183.0309,766.5024,1.3472941,2.2904637,696.49817,806.1488,40.165737,40.38486,143.48466,120.278496,39.773315,40.031387,125.61894,101.808235,40.16032,40.439266,140.72437,116.603355,39.74017,40.004566,132.2312,110.47169,40.122105,39.94834,143.55396,119.18616,1.3437619,2.2910178,602.6737,982.44763
4.000138,3.5195415,1020.4364,647.82983,4.0042186,3.5362363,995.24615,648.9169,4.0142345,3.5503886,630.9147,676.52625,41.337795,41.050213,125.808014,105.31907,41.05561,40.55156,110.88399,90.0432,41.482296,41.16299,123.764084,102.308945,41.1578,40.69958,116.269035,96.739655,41.584892,40.675903,126.18284,104.49677,4.0843678,3.6069875,566.0458,845.8004
3.9270935,3.9150314,991.389,635.69635,3.9119523,3.8871613,965.521,636.5609,3.9164393,3.9127977,632.05786,663.48267,39.033512,38.957348,118.46851,100.01171,38.69914,38.634975,104.432915,85.38062,39.065197,39.03835,116.58112,96.905685,38.700993,38.61878,109.348755,91.71367,39.0692,38.628166,118.88886,99.04937,3.8929708,3.8921523,569.43146,830.987
5.1983204,5.680175,1061.6852,675.1967,5.181655,5.681102,1035.767,676.1614,5.2131352,5.6800346,688.79596,705.7583,43.250122,43.54361,128.30765,108.46256,42.940117,43.018024,113.90585,93.2942,43.369564,43.58941,126.48883,105.26675,42.9017,43.060265,118.93023,100.10394,43.398975,43.074245,128.85692,107.61601,5.2124195,5.6873784,615.0163,877.2379
23.545982,23.255125,1344.853,883.71594,23.561123,23.22463,1316.7052,885.2653,23.528324,23.356697,943.1223,917.0726,70.00475,69.3479,235.97218,205.41158,70.38482,69.67299,215.92749,183.75534,70.06765,69.58788,234.182,201.50662,70.43888,69.90835,223.53954,194.01381,70.0791,69.75656,237.51868,204.76831,23.544456,23.369146,852.7674,1110.6469
3.493878,4.1232095,34.733006,44.437405,3.4959626,4.1446195,33.759113,43.18394,3.491667,4.131857,37.385937,45.87612,46.970707,47.26241,32.160603,32.915062,46.54755,46.790333,32.045834,32.5559,46.969303,47.33015,31.692362,32.078392,46.54865,46.824116,31.701468,31.638472,46.953632,46.92954,31.570177,31.95294,3.453119,4.111695,42.24193,53.01894
3.5330164,4.0899506,33.806786,44.658215,3.525941,4.074985,32.956043,43.498215,3.5340056,4.120246,35.98235,46.4118,47.596718,47.895916,33.347706,33.727367,47.314598,47.425278,33.33798,33.53257,47.624058,48.017887,32.980354,32.87782,47.348057,47.486813,33.013878,32.59485,47.619568,47.38543,32.831467,32.735386,3.5238693,4.144443,34.949833,52.56733
22.812439,20.838415,55.807907,64.207756,22.799948,20.87975,55.255882,63.310894,22.848341,20.801695,54.90668,65.977875,53.668682,53.343998,45.27195,43.97176,54.086163,53.478012,45.10573,43.371876,53.66112,53.398056,44.734688,42.95763,54.173645,53.648037,44.51129,42.807434,53.62505,53.5728,44.62888,42.875633,22.888407,20.832186,49.62064,70.5801
19.299902,17.789698,49.08737,55.054504,19.271505,17.839344,49.50119,54.1142,19.314041,17.823788,49.260914,57.01581,51.95139,51.382275,43.19014,42.278015,51.971004,51.6328,43.589867,41.570194,52.078228,51.370983,42.81221,41.23886,52.119507,51.43724,42.847134,41.06179,52.27909,51.423046,42.83588,41.32494,19.467278,17.887825,45.18681,58.741734
8.8880625,12.40128,80.133484,85.219376,8.9732895,12.39006,79.579414,83.632706,8.774261,12.448875,89.0735,92.09888,47.326237,49.010704,34.996273,38.585712,53.01176,47.06349,37.541943,46.942974,47.42129,48.763725,35.372337,38.5293,46.67926,46.89091,43.048275,50.650845,46.95703,49.277683,34.42774,37.51523,8.734618,12.421229,84.37198,92.846725
6.1736774,6.3207784,71.80863,64.52253,6.1776524,6.3265166,71.37885,63.341957,6.1640563,6.3360023,83.78393,73.96395,42.78406,43.05809,34.514072,33.25382,48.063305,42.87,30.809069,40.44621,42.869007,43.07083,34.564568,33.016514,44.361286,42.694954,35.065514,46.63268,43.005062,42.933594,34.955753,32.663868,6.190125,6.4091325,79.42455,74.26922
19.12098,18.495506,77.00999,73.64659,19.156271,18.499863,76.791954,72.68839,19.114704,18.494915,84.75329,81.44883,53.252087,52.77862,45.229923,44.018574,53.297432,52.856266,45.024387,47.089764,53.335464,52.97668,45.404182,43.525326,53.190483,52.44134,47.242123,51.478416,53.354504,53.012867,45.07574,42.771168,19.293558,18.60637,81.841995,81.305664
10.691943,11.055523,79.19443,78.01765,10.705389,11.048436,79.03281,76.94517,10.639866,11.025052,88.53883,88.05644,40.77864,41.264477,33.46801,33.415703,39.790558,40.092426,41.706493,37.97818,40.784016,41.37795,34.645992,33.230816,39.7113,40.109745,41.453365,43.533764,40.644974,41.472443,34.2528,31.897654,10.576103,11.027528,84.214165,87.65722
6.0345297,6.4361916,86.90122,82.00209,6.057114,6.4441233,87.25066,81.354744,6.0138392,6.4070067,96.771805,94.4216,36.54809,36.628307,32.612793,32.348156,35.97728,35.951515,42.89322,37.449776,36.519817,36.695366,33.50674,32.28214,35.953167,35.97377,39.559574,45.675926,36.453953,36.6934,33.17652,30.472178,6.0378776,6.451109,91.62926,91.865204
