GHAR2H_M,GHAR2H_M_IV,GHAR2H_Q,GHAR2H_Q_IV,GHAR3H_M,GHAR3H_M_IV,GHAR3H_Q,GHAR3H_Q_IV,GHAR_M,GHAR_M_IV,GHAR_Q,GHAR_Q_IV,GNNHAR1L_M,GNNHAR1L_M_IV,GNNHAR1L_Q,GNNHAR1L_Q_IV,GNNHAR2L_M,GNNHAR2L_M_IV,GNNHAR2L_Q,GNNHAR2L_Q_IV,GNNHAR3L_M,GNNHAR3L_M_IV,GNNHAR3L_Q,GNNHAR3L_Q_IV,GNNHAR4L_M,GNNHAR4L_M_IV,GNNHAR4L_Q,GNNHAR4L_Q_IV,GNNHAR5L_M,GNNHAR5L_M_IV,GNNHAR5L_Q,GNNHAR5L_Q_IV,HAR_M,HAR_M_IV,HAR_Q,HAR_Q_IV
0.001953471,0.0017301253,0.0087052435,0.008354746,0.0019149621,0.0017119648,0.008687616,0.008300791,0.001998268,0.001762452,0.008767451,0.008471607,0.070920974,0.07094291,0.048593916,0.048564672,0.07102029,0.07103173,0.04856442,0.048568446,0.070934586,0.07093422,0.048569035,0.048548896,0.07108277,0.070913985,0.0485208,0.048493847,0.0709438,0.07094059,0.048566747,0.048534326,0.0020746486,0.0018096563,0.008533157,0.008184382
0.0032159972,0.0028893666,0.010128989,0.009808076,0.0031802012,0.0028688868,0.01011666,0.0097650625,0.0032671816,0.002933984,0.010220874,0.009954755,0.07738893,0.07734794,0.0536575,0.053661406,0.07744019,0.077383965,0.05364868,0.05362163,0.07740003,0.07734351,0.053617526,0.053623326,0.07744566,0.07731506,0.053564467,0.05355218,0.077411704,0.0773835,0.05360761,0.053603973,0.0033740902,0.003005955,0.010125942,0.009776943
0.005076931,0.0045927777,0.012065249,0.011487978,0.005031984,0.0045658783,0.012059578,0.011453295,0.0051553315,0.004666164,0.012187964,0.011697226,0.08724275,0.08712255,0.06156924,0.061430715,0.08721344,0.08713812,0.061487738,0.061359577,0.08719108,0.08709918,0.061487276,0.061389584,0.087197475,0.08705624,0.061411254,0.061295718,0.08719506,0.08716779,0.06149812,0.061381478,0.005338743,0.0047801966,0.012172981,0.011588873
0.0018201217,0.0016975586,0.010144766,0.009754408,0.0018131295,0.0017016428,0.010141555,0.00972156,0.0018456272,0.001704939,0.010236481,0.009909901,0.08618353,0.08620133,0.06019475,0.06017476,0.086223975,0.08622768,0.060236342,0.060204677,0.086207144,0.08620113,0.06020244,0.06018235,0.08625317,0.086197026,0.060199603,0.060137272,0.08620463,0.08620045,0.060211428,0.060174707,0.001915577,0.0017358373,0.010142252,0.009721337
0.0017392907,0.001582529,0.010470301,0.01021536,0.0017139091,0.0015805566,0.010500218,0.010184343,0.001792434,0.0016131526,0.010581646,0.010381814,0.09042542,0.090464875,0.06346897,0.06348477,0.09045983,0.09049079,0.063492544,0.06347858,0.090436414,0.090452865,0.06344914,0.0634735,0.0904653,0.090421885,0.06342803,0.06341599,0.090441786,0.090479605,0.0634583,0.063467816,0.0019002064,0.0016744753,0.010563844,0.010232969
0.0036764424,0.003307344,0.013255714,0.012809864,0.003674044,0.0033199906,0.013286568,0.0127827795,0.00370362,0.0033230532,0.013355674,0.012972259,0.09744501,0.09746269,0.069615975,0.06961767,0.097481325,0.09747557,0.06968629,0.0696533,0.097460054,0.09745709,0.06962698,0.06963646,0.097483836,0.097426474,0.069632955,0.06959075,0.097460575,0.097472005,0.06964607,0.06963519,0.0037795329,0.0033720261,0.013382334,0.01285725
0.007546208,0.0073534385,0.016198821,0.015308009,0.0075381584,0.007344887,0.016216177,0.015278938,0.0075665647,0.007341646,0.016311543,0.015536377,0.09876718,0.09867441,0.07154911,0.07138194,0.098793015,0.09870637,0.07155463,0.07135545,0.09879798,0.09867551,0.07163432,0.07145213,0.09882144,0.09864729,0.07159553,0.071395636,0.09879755,0.09867164,0.071668,0.07148246,0.0076396503,0.0073667145,0.016390283,0.015546285
0.008011577,0.007951183,0.014983305,0.014276908,0.00805033,0.007947917,0.015008547,0.014317913,0.007945221,0.00789274,0.015058469,0.014390498,0.08921367,0.08909835,0.063471876,0.0632929,0.08925724,0.089135304,0.06349035,0.063318186,0.08921172,0.08911637,0.063540444,0.06340047,0.08930737,0.08906185,0.063493654,0.06328775,0.08917267,0.08906646,0.063598454,0.06341003,0.007880959,0.007880606,0.0151897855,0.014461516
0.0060718055,0.0059196963,0.012860618,0.012292955,0.0060374625,0.00586609,0.012853304,0.012283103,0.0060595158,0.005936751,0.012962273,0.012464207,0.080190785,0.080077074,0.05641956,0.05629407,0.08024444,0.08001896,0.056498427,0.0563811,0.08018434,0.08007498,0.05642085,0.056358285,0.08017486,0.0801517,0.056425318,0.056323405,0.08015102,0.080074355,0.05650372,0.056390308,0.0059872065,0.0059435456,0.012944791,0.012376717
0.007227568,0.0068108467,0.013465342,0.012803544,0.0072099734,0.0068034586,0.013463734,0.012797653,0.0072253877,0.006819931,0.01352406,0.012941857,0.074968725,0.074861914,0.05262669,0.052510895,0.075135164,0.074978136,0.052676983,0.052547447,0.0749725,0.074879594,0.05262735,0.05252327,0.07508907,0.07484798,0.052551474,0.052472375,0.074969046,0.07488064,0.052673087,0.052539885,0.0071928375,0.006847407,0.013625892,0.013019617
0.005316314,0.0053625223,0.011507029,0.0111853,0.0052752793,0.0053261532,0.0115244435,0.011198626,0.005334865,0.0053825104,0.011558033,0.011288076,0.06887556,0.06884861,0.047953982,0.04785766,0.06894489,0.068906665,0.048010487,0.04796771,0.068847075,0.06884128,0.04795354,0.04787784,0.06901138,0.06882338,0.047905486,0.047862258,0.06885762,0.06879703,0.048010763,0.047919918,0.0053357785,0.005438823,0.0116694765,0.011388251
0.0059185666,0.0062357695,0.013583991,0.013449876,0.0059310505,0.0062531447,0.013674298,0.013491379,0.005909573,0.0062039383,0.0135996165,0.013500863,0.075879365,0.07591132,0.05393962,0.0539654,0.076116785,0.076101385,0.05391711,0.053885225,0.075922824,0.07592918,0.05393265,0.053934213,0.076137185,0.07586242,0.05390469,0.053860147,0.07595217,0.07595399,0.053956404,0.053945113,0.005903479,0.006204689,0.013658322,0.013566546
0.0067057046,0.006858379,0.01532709,0.015101335,0.0067125675,0.006864997,0.015390923,0.015099577,0.0066931667,0.0068635503,0.015348052,0.01523812,0.08173612,0.08177601,0.05859073,0.058765378,0.08180959,0.081861705,0.058430742,0.05855025,0.08175052,0.08173844,0.058514282,0.058607846,0.08190172,0.08166099,0.058484677,0.058510125,0.08167044,0.08180227,0.0584318,0.058562994,0.006663638,0.006851256,0.015322211,0.015247313
0.0032876525,0.0036255894,0.011015693,0.010915449,0.0032898416,0.0036277657,0.011056721,0.010944833,0.0032784515,0.003616063,0.011027644,0.011034937,0.07667203,0.07670363,0.054103754,0.05422574,0.07673672,0.07683388,0.054095484,0.054158192,0.07667291,0.07669325,0.054095685,0.054163195,0.07678301,0.07666209,0.05406704,0.054108456,0.07667301,0.07671927,0.054088015,0.05414094,0.003270032,0.0036147963,0.0110050095,0.011052386
0.0037095894,0.004181321,0.012185303,0.012254934,0.0037106504,0.004178692,0.012232374,0.012304754,0.0037025663,0.0041737654,0.012178644,0.012312529,0.07498677,0.075045004,0.053065598,0.053185083,0.07502903,0.075145595,0.053120255,0.053188544,0.07500961,0.07505039,0.053076737,0.05313429,0.07508077,0.075026155,0.053065263,0.053120762,0.074999735,0.075062744,0.053083137,0.05314912,0.0036967457,0.0041837557,0.012237526,0.012423982
0.00360806,0.0040860036,0.012742121,0.012632368,0.0036315362,0.004104393,0.0127908075,0.012684966,0.0035800023,0.004064829,0.012717999,0.012667173,0.07699301,0.07701324,0.054991707,0.055043668,0.07704132,0.07715435,0.055111617,0.055058796,0.077012815,0.07701911,0.05501628,0.054982904,0.07711205,0.077011876,0.0550966,0.055062998,0.07701343,0.07701896,0.055034842,0.05501536,0.0035664157,0.004054085,0.012712264,0.012723458
0.0052593816,0.005379303,0.013199459,0.012942506,0.0052681225,0.0053966544,0.013224355,0.012937227,0.005253577,0.005391744,0.0131605035,0.013008434,0.0765676,0.07660971,0.054665387,0.05484378,0.076634616,0.07671367,0.054657202,0.0547518,0.07654812,0.07657161,0.054612413,0.054735824,0.07660412,0.07652723,0.054632045,0.054706413,0.07652335,0.07664458,0.05457668,0.054695886,0.0052632685,0.005374389,0.013029631,0.012949211
0.009002787,0.008468113,0.016286489,0.016003113,0.008999287,0.00851368,0.016318282,0.016116487,0.009047049,0.0084004635,0.01632196,0.01586078,0.06435876,0.064307824,0.04621841,0.04612328,0.06441613,0.06439995,0.04639249,0.046332896,0.064373486,0.06432882,0.046308797,0.046158016,0.06447322,0.064346686,0.046329305,0.04620845,0.06439418,0.0643058,0.04632741,0.046159323,0.009112664,0.008476793,0.016456487,0.015961653
0.004762234,0.0045029633,0.01328221,0.012723517,0.0047308705,0.004512284,0.013279636,0.012763388,0.0048136306,0.0045251837,0.013405957,0.012849058,0.058888476,0.058851067,0.042294886,0.042276554,0.058855575,0.058816727,0.042295534,0.042247143,0.058887422,0.058835026,0.042298183,0.042238776,0.058868874,0.058789514,0.04225003,0.04219999,0.058886945,0.058835994,0.042270448,0.042234372,0.0048686485,0.0045655896,0.013377049,0.012904119
0.005570133,0.0056356136,0.012577522,0.012375425,0.0055535915,0.005629109,0.012567399,0.012401808,0.0055990233,0.005601527,0.012710508,0.012524214,0.053683,0.053666987,0.0384153,0.038445827,0.053652402,0.053628225,0.03838745,0.038416088,0.05367503,0.05367691,0.03840591,0.038397763,0.05366401,0.05365215,0.03836441,0.038365874,0.053664945,0.05370269,0.038374823,0.038401995,0.005680025,0.005657219,0.012743411,0.012645534
0.0031741632,0.0031904774,0.010952296,0.01084775,0.0031679985,0.003202312,0.0109432945,0.010881416,0.003193357,0.0031761387,0.011073493,0.010959799,0.050601594,0.050620027,0.03598654,0.036044024,0.05053054,0.05056487,0.03597128,0.036066238,0.05058112,0.050631262,0.036006916,0.036018744,0.05052672,0.05057261,0.035939544,0.03598383,0.050591797,0.050632294,0.035975374,0.036050715,0.0032294567,0.003202983,0.011070349,0.011029307
0.0025466676,0.0026857045,0.010361048,0.010140341,0.0025500043,0.002693235,0.01034349,0.010161445,0.0025480571,0.002675728,0.010454207,0.010242071,0.04674149,0.046766393,0.03296764,0.03301216,0.046675377,0.046697434,0.03286623,0.032953206,0.04672854,0.046759672,0.032932565,0.032979455,0.04667493,0.046697706,0.032897625,0.032927107,0.046724387,0.04676277,0.03292345,0.032955755,0.0025607839,0.0026861683,0.01045166,0.010311384
0.010966958,0.010344952,0.019222097,0.017964527,0.010973222,0.010344019,0.019173067,0.017933646,0.010933529,0.01035487,0.019085553,0.01794028,0.05217567,0.051967748,0.039077464,0.038880933,0.05220122,0.05196683,0.03898658,0.03897462,0.05215833,0.051962513,0.03904227,0.038788073,0.052181497,0.05203993,0.039028745,0.039006215,0.05215267,0.051911775,0.039055403,0.038645204,0.010878586,0.010315181,0.019042918,0.017923838
0.004231863,0.004234075,0.012293463,0.011806641,0.004231921,0.0042352728,0.012271783,0.011880377,0.0042335074,0.0042152586,0.012504408,0.011907372,0.044717878,0.044668525,0.032180738,0.032030467,0.04462877,0.044578955,0.033744633,0.032247838,0.044737276,0.04471972,0.032178335,0.03203672,0.044639442,0.044555794,0.032602385,0.032204226,0.044738952,0.044712856,0.032182023,0.03207849,0.004287726,0.004257199,0.012482519,0.011937651
0.00879608,0.008047617,0.018437827,0.017160788,0.008762141,0.008040794,0.018371904,0.017202979,0.008857705,0.008039,0.018764036,0.017385675,0.042999472,0.042831294,0.03296859,0.032544386,0.04400445,0.04292566,0.03329261,0.032683473,0.04298164,0.042909194,0.032878485,0.032386634,0.0444594,0.042863928,0.032961424,0.03283123,0.042949848,0.042979557,0.032894842,0.03255784,0.008991646,0.008120846,0.018776782,0.017389258
0.0066933646,0.006342614,0.014419424,0.013459748,0.00670334,0.0063403063,0.014358476,0.013438266,0.006675329,0.006329393,0.0146986665,0.013793069,0.039810974,0.039566457,0.029887715,0.029600482,0.03965376,0.039434433,0.02977003,0.029358974,0.039754342,0.039547395,0.029803934,0.029516825,0.039646875,0.039402876,0.029688453,0.029512964,0.039768342,0.03952856,0.029817764,0.029557021,0.006659484,0.0062906058,0.014487964,0.013691023
0.0034383421,0.0037273602,0.011292625,0.011431301,0.0034617789,0.0037389686,0.011248425,0.011399259,0.0034069389,0.0036954316,0.011489301,0.011732121,0.03688255,0.037043963,0.026713993,0.02693732,0.03675873,0.03685622,0.026707401,0.026875963,0.036918104,0.036992677,0.026691614,0.026962386,0.03675349,0.036866747,0.026751185,0.026854139,0.036896195,0.037003864,0.026670795,0.026882567,0.0033767084,0.0036722927,0.011449525,0.011755915
0.013188852,0.011943871,0.02381625,0.022142118,0.013138768,0.011947456,0.023741098,0.022136815,0.013299393,0.01198052,0.024243306,0.022560924,0.038754698,0.038411222,0.03165108,0.03120177,0.038785506,0.038541157,0.0314972,0.031072976,0.038773395,0.03847219,0.03161292,0.03103373,0.038812518,0.038535837,0.031418037,0.03117601,0.038728263,0.03855874,0.031608857,0.031142246,0.013460459,0.012046784,0.024338128,0.022765059
0.005787695,0.005276921,0.013780458,0.012787275,0.0057667433,0.0052725384,0.013706592,0.0127471825,0.0058244425,0.0052822977,0.01410383,0.013192715,0.03171064,0.031459246,0.02397127,0.023672521,0.031594172,0.03142031,0.023806578,0.023404615,0.03167876,0.031495575,0.023892403,0.023510808,0.031585906,0.03138542,0.02367334,0.023549546,0.03162495,0.031476576,0.02386534,0.023571396,0.0059087463,0.0053124884,0.014346122,0.013462644
0.008347083,0.007525616,0.017014416,0.015764518,0.008360468,0.0075346814,0.016909713,0.015703974,0.0083264215,0.0075331805,0.01705743,0.015991407,0.03224829,0.031980336,0.025208429,0.025059842,0.032121897,0.03191159,0.024965543,0.024955034,0.03229082,0.031947058,0.025166513,0.024993906,0.032129705,0.031919297,0.025082357,0.024980854,0.03227226,0.03191859,0.02511239,0.02496037,0.008372955,0.007519151,0.017058516,0.01605963
0.0034034287,0.0030090578,0.010749759,0.010020766,0.0034173348,0.00301447,0.01072266,0.010040489,0.0033872884,0.0030011523,0.010964613,0.01029288,0.030903822,0.030633336,0.022799172,0.022518545,0.030696351,0.03046652,0.022632927,0.02233603,0.030924553,0.030661693,0.022744382,0.022458367,0.030679777,0.03046834,0.022719704,0.022452759,0.03090195,0.030632952,0.022745239,0.022555243,0.0033851585,0.0029713816,0.011170222,0.010593597
0.0050935163,0.005094698,0.012297406,0.012431229,0.0051120203,0.005088836,0.012239254,0.012378544,0.0050647967,0.0050874064,0.012421615,0.012759899,0.032038543,0.03201808,0.02382395,0.02396617,0.03172052,0.03171807,0.02356708,0.02372291,0.032029934,0.03198935,0.023703786,0.023872243,0.03171179,0.03172767,0.02366568,0.023777142,0.0320448,0.03200494,0.023647506,0.023847695,0.005055207,0.0050573125,0.012431831,0.012833734
0.0043203803,0.0043218588,0.011873617,0.011879456,0.004316755,0.0043289275,0.01182447,0.011855094,0.0043366356,0.0043381024,0.012074765,0.012237149,0.029852819,0.029916696,0.021763405,0.021869702,0.029865248,0.029932218,0.021561196,0.021662071,0.029809678,0.02990376,0.021662472,0.021855533,0.029841654,0.029934006,0.021609899,0.02168386,0.029805461,0.029912423,0.021633526,0.021798085,0.00435368,0.004338074,0.012222292,0.012506695
0.0044364324,0.0042842147,0.0124135455,0.012166515,0.0044336985,0.004293804,0.012384561,0.012184303,0.004460233,0.0043043015,0.0126037765,0.012512575,0.029029816,0.02897125,0.021775795,0.021750635,0.028942194,0.028856706,0.021544455,0.02137431,0.029048137,0.028989462,0.021659834,0.021620084,0.028913468,0.02888753,0.02152491,0.021473086,0.029003784,0.02899556,0.021635892,0.021624722,0.004503493,0.004317699,0.012847474,0.01283362
0.011436953,0.010059417,0.018813968,0.017186588,0.011429156,0.010068872,0.01874688,0.017153386,0.0114966035,0.010103587,0.018980268,0.017669694,0.025924122,0.025613653,0.021055233,0.020769592,0.025866378,0.025571648,0.020659009,0.020270562,0.025933892,0.025640618,0.020836582,0.020492768,0.025846986,0.025654297,0.020591203,0.020346314,0.02586903,0.025615225,0.02082871,0.020446837,0.011648481,0.01013328,0.01918428,0.01807643
0.0015567964,0.0014460894,0.008437542,0.008367033,0.0015748144,0.001458666,0.0083855195,0.008370939,0.0015370272,0.0014215307,0.0085309055,0.008613959,0.0214341,0.021393701,0.015457154,0.015479519,0.021248106,0.021252846,0.015322929,0.015383083,0.021430517,0.021347463,0.015375159,0.015396821,0.021241946,0.021233836,0.015442649,0.01542897,0.021448111,0.021382773,0.015386877,0.015428558,0.0015397586,0.0014211441,0.00866865,0.008822171
0.004063393,0.0040152133,0.011837369,0.011859033,0.0040541184,0.0040141596,0.01177716,0.011831782,0.004090746,0.004031092,0.012004812,0.012251536,0.020169612,0.020184174,0.015436189,0.015626496,0.019930804,0.020003142,0.015261356,0.015468782,0.0201668,0.020181365,0.01533411,0.015471996,0.01994033,0.020062601,0.015289398,0.015494685,0.02018172,0.020173462,0.015349995,0.015499039,0.004168068,0.004080681,0.012223597,0.012578015
0.00093619805,0.00092724996,0.008621374,0.008644137,0.0009531871,0.00093211787,0.008574239,0.008625739,0.00091517955,0.00090743834,0.00870819,0.008960288,0.017844422,0.017803237,0.01277171,0.012877191,0.017760394,0.01791409,0.012716015,0.012940843,0.017852401,0.017789876,0.012786992,0.012849727,0.017775327,0.017799558,0.01289298,0.012955598,0.017913487,0.017816376,0.012842087,0.012897199,0.0009251952,0.00091849244,0.009009049,0.009313443
0.00302585,0.0029659742,0.009750154,0.009935722,0.0030577837,0.0029629376,0.009684712,0.009913234,0.0029499566,0.0029105493,0.009736703,0.0100965835,0.021171266,0.021208553,0.015136649,0.015296182,0.021103572,0.021167204,0.015193697,0.015545228,0.021153918,0.02119024,0.015208631,0.0153327575,0.02111986,0.021127332,0.0153382365,0.015510148,0.021244999,0.02119812,0.0152707845,0.015341955,0.0028427274,0.0028523647,0.00975787,0.010204723
0.0016261113,0.0016747535,0.008348898,0.008494791,0.0016485503,0.001669627,0.008299596,0.008472502,0.0015658435,0.0016293074,0.008343923,0.00863291,0.021436661,0.021430755,0.014979877,0.01509085,0.021362528,0.021322278,0.014920319,0.015163807,0.021469468,0.02138931,0.015020065,0.0150837805,0.021388208,0.021282373,0.015016278,0.015147809,0.021466017,0.021468602,0.01507849,0.01511491,0.0014908024,0.0015843891,0.008443577,0.008776089
0.0029489335,0.0029837068,0.011275414,0.011327844,0.0029667376,0.0030522598,0.011477066,0.01131306,0.0029571892,0.0029918454,0.011220816,0.011460456,0.02069874,0.020712676,0.015838942,0.016023254,0.020568619,0.020643149,0.015514498,0.015605577,0.020717373,0.020681158,0.015859304,0.015953775,0.020590127,0.020661935,0.12107722,0.015776103,0.020660294,0.020719346,0.015907714,0.015873589,0.002999892,0.003034232,0.011736681,0.012005061
0.0019043139,0.0017944054,0.00967069,0.009507927,0.0019219745,0.0018104394,0.009687574,0.00943342,0.0018752805,0.001784216,0.009780111,0.009798761,0.021893894,0.021841958,0.015807988,0.015861578,0.0218716,0.021865098,0.01570521,0.016025625,0.021890098,0.021858808,0.015809054,0.015834251,0.021909425,0.021818234,0.11646105,0.015776744,0.021914303,0.021849269,0.015879225,0.015836222,0.0018360389,0.001765082,0.010094985,0.010023017
0.0018188762,0.0017907678,0.0097052045,0.009611946,0.0018187368,0.0018122918,0.00971973,0.009514455,0.0018219788,0.0017933352,0.009781901,0.009853558,0.020606691,0.020656096,0.015260612,0.015447274,0.020500239,0.020667817,0.015152145,0.015557345,0.020603243,0.020612253,0.015212539,0.015391769,0.02057524,0.020556992,0.1233389,0.015306693,0.020600623,0.02063663,0.015266432,0.015346798,0.0018440369,0.0018197219,0.010090252,0.010181853
0.0037197568,0.0035240096,0.01266353,0.012006227,0.0037278312,0.0035261298,0.012686456,0.011949698,0.003709339,0.0035347855,0.012751059,0.012423738,0.022759406,0.022547586,0.017606491,0.01748919,0.022728888,0.021893263,0.01753242,0.017203812,0.02276844,0.022543041,0.01765217,0.017496,0.022593195,0.022360494,0.12772492,0.017240833,0.022758106,0.02250427,0.017755609,0.0174568,0.0037208851,0.0035535698,0.01322769,0.012828508
0.0025821072,0.002569306,0.01174269,0.01185239,0.0025959976,0.0026057588,0.011743352,0.01172945,0.002570011,0.0025987825,0.011797115,0.012097126,0.022376267,0.022494236,0.016899418,0.01741283,0.022322576,0.022363577,0.016762404,0.01751654,0.02240257,0.022473685,0.01684602,0.017393716,0.022292385,0.022329131,0.122247405,0.017040852,0.022364238,0.022490138,0.016876757,0.017317241,0.0025934475,0.0026370229,0.012302757,0.012671268
0.006133583,0.0059114,0.014585297,0.01395438,0.0061347107,0.0059121605,0.014587567,0.0138647845,0.0061298264,0.005920853,0.014619833,0.014118889,0.02432251,0.02411921,0.018757284,0.018832596,0.024209004,0.024034774,0.018682046,0.018911107,0.02433588,0.024127252,0.018777268,0.018844955,0.024226421,0.024061602,0.12135288,0.018724712,0.024384849,0.024111094,0.018807655,0.018815536,0.006135334,0.005935132,0.015061011,0.014694839
0.0011598722,0.0010230767,0.00843371,0.007890062,0.0011706974,0.0010602012,0.008458883,0.007809157,0.0011501188,0.0010201678,0.008507211,0.008082464,0.01934655,0.019193688,0.0135764945,0.013533466,0.019255545,0.019167634,0.013410704,0.01361904,0.019330509,0.019178875,0.013607987,0.013464813,0.019227108,0.0191574,0.11750386,0.013524512,0.019353883,0.019161234,0.013627092,0.013451622,0.0011262875,0.0010156637,0.008999269,0.00863549
0.0018073068,0.0017157517,0.008138115,0.008156481,0.0018170761,0.0017313557,0.008153615,0.008073554,0.0017860438,0.001689437,0.008152158,0.008256971,0.020600058,0.020594398,0.014607933,0.014905147,0.020394616,0.020411571,0.014649212,0.015232381,0.020590024,0.02058253,0.014680337,0.0148817245,0.020395385,0.02043233,0.121819004,0.014880179,0.020614265,0.020561602,0.014688701,0.01487087,0.0017452331,0.0016611613,0.008483183,0.008618074
0.004584402,0.004405549,0.013002908,0.012068165,0.004579525,0.00443933,0.012989996,0.011900464,0.004580784,0.0044065476,0.013007549,0.012184923,0.021722632,0.021365287,0.016052652,0.015642527,0.021782376,0.021581165,0.015980419,0.015780414,0.021667331,0.021429034,0.01603524,0.01566362,0.02178013,0.021431101,0.11087264,0.015660869,0.021739902,0.021419903,0.016063448,0.015693368,0.004513391,0.0043673776,0.013300104,0.012454668
0.0035246455,0.0033240395,0.010101347,0.009879791,0.0035270108,0.003350177,0.010209794,0.009860533,0.0035169865,0.0033207815,0.010051873,0.009968332,0.022538487,0.022342779,0.016267983,0.016289946,0.022429148,0.022507707,0.016286777,0.016575988,0.022511318,0.02236819,0.016345946,0.016345171,0.02243903,0.022295294,0.107484266,0.01637607,0.022583896,0.022364749,0.0163879,0.016372524,0.0034852475,0.003305153,0.010422084,0.010405952
0.0058390955,0.0058062263,0.010714594,0.010541551,0.0058154953,0.0057951016,0.010754229,0.010506813,0.005834724,0.005802884,0.01069063,0.010688265,0.026484516,0.026290601,0.018525971,0.018526688,0.026149895,0.02558026,0.018602282,0.018549832,0.026446212,0.026359122,0.018592848,0.018677859,0.026152018,0.02584629,0.09898708,0.018397748,0.02658759,0.026174536,0.018649524,0.018768404,0.005789727,0.005766837,0.010970155,0.010857482
0.0014299096,0.0015291597,0.007949305,0.008041208,0.0014126099,0.0015278041,0.008057646,0.008045716,0.0014377878,0.0015309497,0.007909288,0.008030174,0.022901597,0.022965323,0.015949985,0.016171971,0.02285101,0.022941455,0.015929487,0.016238287,0.02289362,0.023010274,0.016003225,0.016241262,0.022845384,0.022925451,0.0988904,0.016151942,0.02295156,0.022979612,0.016038353,0.01628671,0.001436785,0.001528237,0.007941929,0.008108288
0.0022018433,0.0022003683,0.008195776,0.008315085,0.0021969553,0.0022117202,0.008312151,0.008347145,0.002198532,0.0021928297,0.00812306,0.008251052,0.02371253,0.023710774,0.016357403,0.016496664,0.023587802,0.02366868,0.016307978,0.016524542,0.023693765,0.02373342,0.016415823,0.01655698,0.023584893,0.023634912,0.09811744,0.016482456,0.023706574,0.02369537,0.016452424,0.016593609,0.0021790513,0.0021950852,0.008297624,0.008421193
0.004442312,0.004137468,0.010975291,0.01058296,0.004433265,0.004150298,0.011065002,0.01062575,0.0044472623,0.004142679,0.0109319305,0.010540245,0.026906608,0.02672413,0.019660784,0.01952535,0.026860949,0.026775112,0.019485839,0.019501055,0.026893081,0.026749328,0.0196362,0.019515222,0.027129699,0.026724372,0.10026982,0.019507255,0.026958669,0.02675375,0.019683864,0.01952957,0.0044473973,0.004150877,0.011121091,0.010760642
0.0037701947,0.0037169752,0.009648021,0.009288523,0.0037547962,0.0037457168,0.009701603,0.009273121,0.0037980324,0.003733638,0.009704537,0.009415899,0.029233025,0.02903636,0.020837763,0.020930592,0.029046962,0.029092466,0.02073583,0.020940643,0.029177316,0.029072694,0.020898338,0.021004843,0.02905411,0.029013215,0.0971296,0.020761915,0.029200578,0.029009787,0.02095177,0.021137584,0.003824834,0.0037272219,0.009784372,0.009459075
0.007932238,0.0076244934,0.013103429,0.012037897,0.007916365,0.0075998763,0.013170544,0.01211827,0.0079429215,0.007680222,0.013109159,0.012277313,0.038716644,0.03832915,0.028303316,0.027893146,0.03848993,0.037980054,0.028074851,0.027763637,0.03869248,0.03836328,0.028292777,0.027956268,0.038393468,0.03818694,0.09050333,0.027689833,0.03865554,0.038356297,0.028326454,0.028054921,0.007992514,0.0077098506,0.013424761,0.012559798
0.0008242746,0.00093851326,0.0066782837,0.006799115,0.0008136663,0.00095380837,0.006690422,0.0068700383,0.00084464985,0.000984194,0.006807015,0.00697198,0.03572498,0.035787437,0.024899013,0.025077548,0.035621595,0.035656653,0.02479087,0.025000256,0.03575685,0.035808332,0.024929272,0.025112698,0.035623383,0.035677765,0.08993275,0.024981786,0.035771534,0.03581391,0.02495101,0.02514038,0.00090812467,0.0010385271,0.006792487,0.0069776536
0.0008995907,0.0010253112,0.0061206114,0.0063907276,0.0009080984,0.0010281961,0.006130192,0.006437021,0.00088768837,0.0010390545,0.006204122,0.006495137,0.031714354,0.031798434,0.021577423,0.021791369,0.031647243,0.031733718,0.021439647,0.021680119,0.031725,0.031787597,0.021586312,0.021812815,0.031650692,0.03173598,0.08482032,0.021658182,0.031720456,0.031808186,0.021599364,0.021819916,0.00087748177,0.001049436,0.0060811066,0.006344711
0.0020950523,0.0021319846,0.0072236084,0.007052977,0.0020899856,0.002146187,0.007245072,0.007110841,0.002108476,0.002156559,0.007262271,0.0071071666,0.034028526,0.03393961,0.023491712,0.023510402,0.033929966,0.03387482,0.023333605,0.023377918,0.03403587,0.03392783,0.023501063,0.023545308,0.033927385,0.033894762,0.08383604,0.023353755,0.03403654,0.033927374,0.023536142,0.023572411,0.0021327795,0.0021820571,0.0072216466,0.0070585464
0.0045369836,0.0043657953,0.008075728,0.0075177443,0.004571694,0.0043897773,0.008098032,0.007564622,0.0044902004,0.004341156,0.008088627,0.007510729,0.031936858,0.03168881,0.022169715,0.021963315,0.03182435,0.031669226,0.02208863,0.021858739,0.03193984,0.03162506,0.022174371,0.02196905,0.031816058,0.031683322,0.08553934,0.021881856,0.031913422,0.0316403,0.022206763,0.02197387,0.0044316165,0.0043174517,0.007904232,0.0073089143
0.0036818094,0.0033096632,0.011247814,0.010225059,0.0037228495,0.0033531277,0.011312272,0.0103287855,0.0036322093,0.0032968675,0.011245192,0.010242939,0.030131718,0.029884156,0.020946618,0.02065641,0.030171415,0.029914565,0.020819621,0.020519529,0.030175569,0.029884638,0.020981867,0.02071793,0.030134268,0.029907942,0.08212824,0.020690778,0.030187055,0.029890524,0.021057244,0.020733183,0.0035720682,0.0032905608,0.0113080265,0.010325881
